session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260808_150126,1,ICMCTS,0,2,1,1,1,0.376,0,7
20260808_150126,1,ICMCTS,0,2,1,1,1,0.376,0,6
20260808_150126,1,ICMCTS,0,2,1,1,0,0,0,1
20260808_150126,1,ICMCTS,0,2,1,1,0,2.758,0,10
20260808_150126,1,ICMCTS,0,2,1,0,0,0,0,5
20260808_150126,1,ICMCTS,0,2,1,0,0,0,0,0
20260808_150126,1,ICMCTS,0,3,1,1,1,0.372,0,7
20260808_150126,1,ICMCTS,0,3,1,1,1,0.372,0,6
20260808_150126,1,ICMCTS,0,3,1,1,0,0,0,1
20260808_150126,1,ICMCTS,0,3,1,1,0,2.701,0,10
20260808_150126,1,ICMCTS,0,3,1,0,0,0,0,5
20260808_150126,1,ICMCTS,0,3,1,0,0,0,0,0
20260808_150126,1,ICMCTS,0,4,1,1,1,0.372,0,7
20260808_150126,1,ICMCTS,0,4,1,1,1,0.372,0,6
20260808_150126,1,ICMCTS,0,4,1,1,0,0,0,1
20260808_150126,1,ICMCTS,0,4,1,1,0,2.701,0,10
20260808_150126,1,ICMCTS,0,4,1,0,0,0,0,5
20260808_150126,1,ICMCTS,0,4,1,0,0,0,0,0
20260808_150126,1,ICMCTS,0,5,1,1,1,0.367,0,7
20260808_150126,1,ICMCTS,0,5,1,1,1,0.367,0,6
20260808_150126,1,ICMCTS,0,5,1,1,0,2.708,0,10
20260808_150126,1,ICMCTS,0,5,1,0,0,0,0,5
20260808_150126,1,ICMCTS,0,5,1,0,0,0,0,0
20260808_150126,1,ICMCTS,0,9,2,1,1,0.74,0,7
20260808_150126,1,ICMCTS,0,9,2,1,1,0.74,0,6
20260808_150126,1,ICMCTS,0,9,2,1,0,3.337,0,-1
20260808_150126,1,ICMCTS,0,9,2,1,0,2.708,0,10
20260808_150126,1,ICMCTS,0,9,2,0,0,0,0,5
20260808_150126,1,ICMCTS,0,9,2,0,0,0,0,0
20260808_150126,1,ICMCTS,0,10,2,1,1,0.729,0,7
20260808_150126,1,ICMCTS,0,10,2,1,1,0.729,0,6
20260808_150126,1,ICMCTS,0,10,2,1,0,3.359,0,-1
20260808_150126,1,ICMCTS,0,10,2,1,0,2.711,0,10
20260808_150126,1,ICMCTS,0,10,2,0,0,0,0,5
20260808_150126,1,ICMCTS,0,10,2,0,0,0,0,0
20260808_150126,1,ICMCTS,0,13,3,1,1,1.087,0,7
20260808_150126,1,ICMCTS,0,13,3,1,1,1.087,0,6
20260808_150126,1,ICMCTS,0,13,3,1,0,3.293,0,-1
20260808_150126,1,ICMCTS,0,13,3,1,0,1.324,0,1
20260808_150126,1,ICMCTS,0,13,3,0,0,0,0,5
20260808_150126,1,ICMCTS,0,13,3,0,0,0,0,0
20260808_150126,1,ICMCTS,0,14,3,1,1,1.103,0,7
20260808_150126,1,ICMCTS,0,14,3,1,1,1.103,0,6
20260808_150126,1,ICMCTS,0,14,3,1,0,3.306,0,-1
20260808_150126,1,ICMCTS,0,14,3,1,0,1.346,0,1
20260808_150126,1,ICMCTS,0,14,3,0,0,0,0,5
20260808_150126,1,ICMCTS,0,14,3,0,0,0,0,0
20260808_150126,1,ICMCTS,0,15,3,1,1,1.103,0,7
20260808_150126,1,ICMCTS,0,15,3,1,1,1.103,0,6
20260808_150126,1,ICMCTS,0,15,3,1,0,3.306,0,-1
20260808_150126,1,ICMCTS,0,15,3,1,0,1.346,0,1
20260808_150126,1,ICMCTS,0,15,3,0,0,0,0,5
20260808_150126,1,ICMCTS,0,15,3,0,0,0,0,0
20260808_150126,1,ICMCTS,0,16,3,1,1,1.103,0,7
20260808_150126,1,ICMCTS,0,16,3,1,1,1.103,0,6
20260808_150126,1,ICMCTS,0,16,3,1,0,3.306,0,-1
20260808_150126,1,ICMCTS,0,16,3,1,0,1.346,0,1
20260808_150126,1,ICMCTS,0,16,3,0,0,0,0,5
20260808_150126,1,ICMCTS,0,16,3,0,0,0,0,0
20260808_150126,1,ICMCTS,0,21,4,1,0,0,0,0
20260808_150126,1,ICMCTS,0,21,4,1,1,1.446,0,6
20260808_150126,1,ICMCTS,0,21,4,1,0,3.234,0,-1
20260808_150126,1,ICMCTS,0,21,4,1,0,1.314,0,1
20260808_150126,1,ICMCTS,0,21,4,0,0,0,0,5
20260808_150126,1,ICMCTS,0,21,4,0,1,1.446,0,7
20260808_150126,1,ICMCTS,0,22,4,1,0,0,0,0
20260808_150126,1,ICMCTS,0,22,4,1,1,1.472,0,6
20260808_150126,1,ICMCTS,0,22,4,1,0,3.314,0,-1
20260808_150126,1,ICMCTS,0,22,4,1,0,1.334,0,1
20260808_150126,1,ICMCTS,0,22,4,0,0,0,0,5
20260808_150126,1,ICMCTS,0,22,4,0,1,1.472,0,7
20260808_150126,1,ICMCTS,0,25,5,1,0,0,0,0
20260808_150126,1,ICMCTS,0,25,5,1,0,2.261,0,4
20260808_150126,1,ICMCTS,0,25,5,1,0,3.368,0,-1
20260808_150126,1,ICMCTS,0,25,5,1,0,1.388,0,1
20260808_150126,1,ICMCTS,0,25,5,0,0,0,0,5
20260808_150126,2,ICMCTS,0,4,1,1,1,0.36,0,7
20260808_150126,2,ICMCTS,0,4,1,1,1,0.36,0,5
20260808_150126,2,ICMCTS,0,4,1,1,0,0,0,9
20260808_150126,2,ICMCTS,0,4,1,1,0,0,0,3
20260808_150126,2,ICMCTS,0,4,1,0,0,0,0,2
20260808_150126,2,ICMCTS,0,4,1,0,0,0,0,3
20260808_150126,2,ICMCTS,0,5,1,1,1,0.353,0,7
20260808_150126,2,ICMCTS,0,5,1,1,1,0.353,0,5
20260808_150126,2,ICMCTS,0,5,1,1,0,0,0,9
20260808_150126,2,ICMCTS,0,5,1,1,0,0,0,3
20260808_150126,2,ICMCTS,0,5,1,0,0,0,0,2
20260808_150126,2,ICMCTS,0,5,1,0,0,0,0,3
20260808_150126,2,ICMCTS,0,11,2,1,1,0.712,0,7
20260808_150126,2,ICMCTS,0,11,2,1,0,0,0,9
20260808_150126,2,ICMCTS,0,11,2,1,0,0,0,3
20260808_150126,2,ICMCTS,0,11,2,0,1,0.712,0,5
20260808_150126,2,ICMCTS,0,11,2,0,0,0,0,2
20260808_150126,2,ICMCTS,0,12,2,1,1,0.712,0,7
20260808_150126,2,ICMCTS,0,12,2,1,0,0,0,9
20260808_150126,2,ICMCTS,0,12,2,1,0,0,0,3
20260808_150126,2,ICMCTS,0,12,2,0,1,0.712,0,5
20260808_150126,2,ICMCTS,0,12,2,0,0,0,0,2
20260808_150126,2,ICMCTS,0,13,2,1,1,0.712,0,7
20260808_150126,2,ICMCTS,0,13,2,1,0,0,0,2
20260808_150126,2,ICMCTS,0,13,2,1,0,0,0,9
20260808_150126,2,ICMCTS,0,13,2,1,0,0,0,3
20260808_150126,2,ICMCTS,0,13,2,0,1,0.712,0,5
20260808_150126,2,ICMCTS,0,14,2,1,1,0.709,0,7
20260808_150126,2,ICMCTS,0,14,2,1,0,0,0,2
20260808_150126,2,ICMCTS,0,14,2,1,0,0,0,9
20260808_150126,2,ICMCTS,0,14,2,1,0,0,0,3
20260808_150126,2,ICMCTS,0,14,2,0,1,0.709,0,5
20260808_150126,2,ICMCTS,0,21,3,1,0,0,0,2
20260808_150126,2,ICMCTS,0,21,3,1,0,0,0,9
20260808_150126,2,ICMCTS,0,21,3,1,0,0,0,3
20260808_150126,2,ICMCTS,0,21,3,0,1,1.085,0,7
20260808_150126,3,ICMCTS,0,2,1,1,1,0.375,0,1
20260808_150126,3,ICMCTS,0,2,1,1,1,0.375,0,2
20260808_150126,3,ICMCTS,0,2,1,1,0,1.575,0,3
20260808_150126,3,ICMCTS,0,2,1,1,0,0,0,8
20260808_150126,3,ICMCTS,0,2,1,0,0,0,0,4
20260808_150126,3,ICMCTS,0,2,1,0,0,0,0,3
20260808_150126,3,ICMCTS,0,3,1,1,1,0.375,0,1
20260808_150126,3,ICMCTS,0,3,1,1,1,0.375,0,2
20260808_150126,3,ICMCTS,0,3,1,1,0,1.575,0,3
20260808_150126,3,ICMCTS,0,3,1,1,0,0,0,8
20260808_150126,3,ICMCTS,0,3,1,0,0,0,0,4
20260808_150126,3,ICMCTS,0,3,1,0,0,0,0,3
20260808_150126,3,ICMCTS,0,4,1,1,1,0.381,0,1
