session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260816_115524,1,bayesian,1,2,1,1,1,0.387,0.387,6
20260816_115524,1,bayesian,1,2,1,1,1,0.387,0.387,10
20260816_115524,1,bayesian,1,2,1,1,0,0,0,10
20260816_115524,1,bayesian,1,2,1,1,0,0,0,0
20260816_115524,1,bayesian,1,2,1,0,0,0,0,5
20260816_115524,1,bayesian,1,2,1,0,0,0,0,1
20260816_115524,1,bayesian,1,4,1,1,1,0.402,0.402,10
20260816_115524,1,bayesian,1,4,1,1,0,0,0,10
20260816_115524,1,bayesian,1,4,1,1,0,0,0,0
20260816_115524,1,bayesian,1,4,1,0,0,0,0,5
20260816_115524,1,bayesian,1,4,1,0,0,0,0,1
20260816_115524,1,bayesian,1,10,2,1,0,0,0,10
20260816_115524,1,bayesian,1,10,2,1,0,0,0,0
20260816_115524,1,bayesian,1,10,2,0,1,0.798,0.798,10
20260816_115524,1,bayesian,1,10,2,0,0,0,0,5
20260816_115524,1,bayesian,1,10,2,0,0,0,0,1
20260816_115524,1,bayesian,1,11,2,1,0,0,0,10
20260816_115524,1,bayesian,1,11,2,1,0,0,0,0
20260816_115524,1,bayesian,1,11,2,0,1,0.787,0.787,10
20260816_115524,1,bayesian,1,11,2,0,0,0,0,5
20260816_115524,1,bayesian,1,11,2,0,0,0,0,1
20260816_115524,1,bayesian,1,12,2,1,0,0,0,10
20260816_115524,1,bayesian,1,12,2,1,0,0,0,0
20260816_115524,1,bayesian,1,12,2,0,1,0.787,0.787,10
20260816_115524,1,bayesian,1,12,2,0,0,0,0,5
20260816_115524,1,bayesian,1,12,2,0,0,0,0,1
20260816_115524,1,bayesian,1,13,2,1,0,0,0,0
20260816_115524,1,bayesian,1,13,2,0,1,0.775,0.775,10
20260816_115524,1,bayesian,1,13,2,0,0,0,0,5
20260816_115524,1,bayesian,1,13,2,0,0,0,0,1
20260816_115524,1,bayesian,1,16,3,1,0,3.381,3.381,2
20260816_115524,1,bayesian,1,16,3,0,1,1.128,1.128,10
20260816_115524,1,bayesian,1,16,3,0,0,0,0,5
20260816_115524,1,bayesian,1,16,3,0,0,0,0,1
20260816_115524,1,bayesian,1,17,3,0,1,1.135,1.135,10
20260816_115524,1,bayesian,1,17,3,0,0,0,0,5
20260816_115524,1,bayesian,1,17,3,0,0,0,0,1
20260816_115524,1,bayesian,1,17,3,0,0,0,0,1
20260816_115524,1,bayesian,1,18,3,0,1,1.143,1.143,10
20260816_115524,1,bayesian,1,18,3,0,0,0,0,5
20260816_115524,1,bayesian,1,18,3,0,0,0,0,1
20260816_115524,1,bayesian,1,18,3,0,0,0,0,1
20260816_115524,1,bayesian,1,23,4,0,1,1.503,1.503,10
20260816_115524,1,bayesian,1,23,4,0,0,0,0,5
20260816_115524,1,bayesian,1,23,4,0,0,0,0,1
20260816_115524,1,bayesian,1,23,4,0,0,0,0,1
20260816_115524,1,bayesian,1,24,4,0,1,1.495,1.495,10
20260816_115524,1,bayesian,1,24,4,0,0,0,0,5
20260816_115524,1,bayesian,1,24,4,0,0,0,0,1
20260816_115524,1,bayesian,1,24,4,0,0,0,0,0
20260816_115524,1,bayesian,1,25,4,0,1,1.485,1.485,10
20260816_115524,1,bayesian,1,25,4,0,0,0,0,5
20260816_115524,1,bayesian,1,25,4,0,0,0,0,1
20260816_115524,1,bayesian,1,25,4,0,0,0,0,0
20260816_115524,1,bayesian,1,31,5,0,1,1.791,1.791,10
20260816_115524,1,bayesian,1,31,5,0,0,0,0,5
20260816_115524,1,bayesian,1,31,5,0,0,0,0,1
20260816_115524,1,bayesian,1,31,5,0,0,0,0,0
20260816_115524,1,bayesian,1,32,5,0,1,1.738,1.738,10
