session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260809_021702,1,bayesian,1,4,1,1,1,0.377,0.377,2
20260809_021702,1,bayesian,1,4,1,1,1,0.377,0.377,5
20260809_021702,1,bayesian,1,4,1,1,0,0,0,7
20260809_021702,1,bayesian,1,4,1,1,0,0,0,3
20260809_021702,1,bayesian,1,4,1,0,0,0,0,8
20260809_021702,1,bayesian,1,4,1,0,0,0,0,7
20260809_021702,1,bayesian,1,5,1,1,1,0.385,0.385,2
20260809_021702,1,bayesian,1,5,1,1,0,0,0,7
20260809_021702,1,bayesian,1,5,1,1,0,0,0,3
20260809_021702,1,bayesian,1,5,1,0,0,0,0,8
20260809_021702,1,bayesian,1,5,1,0,0,0,0,7
20260809_021702,1,bayesian,1,5,1,0,0,0,0,3
20260809_021702,1,bayesian,1,6,1,1,1,0.381,0.381,2
20260809_021702,1,bayesian,1,6,1,1,0,0,0,7
20260809_021702,1,bayesian,1,6,1,1,0,0,0,3
20260809_021702,1,bayesian,1,6,1,0,0,0,0,8
20260809_021702,1,bayesian,1,6,1,0,0,0,0,7
20260809_021702,1,bayesian,1,6,1,0,0,0,0,3
20260809_021702,1,bayesian,1,9,2,1,1,0.781,0.781,2
20260809_021702,1,bayesian,1,9,2,1,0,2.092,2.092,2
20260809_021702,1,bayesian,1,9,2,1,0,0,0,3
20260809_021702,1,bayesian,1,9,2,0,0,0,0,8
20260809_021702,1,bayesian,1,9,2,0,0,0,0,7
20260809_021702,1,bayesian,1,9,2,0,0,0,0,3
20260809_021702,1,bayesian,1,10,2,1,1,0.788,0.788,2
20260809_021702,1,bayesian,1,10,2,1,0,2.098,2.098,2
20260809_021702,1,bayesian,1,10,2,1,0,0,0,3
20260809_021702,1,bayesian,1,10,2,0,0,0,0,7
20260809_021702,1,bayesian,1,10,2,0,0,0,0,3
20260809_021702,1,bayesian,1,10,2,0,0,0,0,9
20260809_021702,1,bayesian,1,11,2,1,1,0.763,0.763,2
20260809_021702,1,bayesian,1,11,2,1,0,2.067,2.067,2
20260809_021702,1,bayesian,1,11,2,1,0,0,0,3
20260809_021702,1,bayesian,1,11,2,0,0,0,0,7
20260809_021702,1,bayesian,1,11,2,0,0,0,0,3
20260809_021702,1,bayesian,1,11,2,0,0,0,0,9
20260809_021702,1,bayesian,1,14,3,1,1,1.163,1.163,2
20260809_021702,1,bayesian,1,14,3,1,0,2.088,2.088,2
20260809_021702,1,bayesian,1,14,3,1,0,3.022,3.022,5
20260809_021702,1,bayesian,1,14,3,0,0,0,0,7
20260809_021702,1,bayesian,1,14,3,0,0,0,0,3
20260809_021702,1,bayesian,1,15,3,1,1,1.182,1.182,2
20260809_021702,1,bayesian,1,15,3,1,0,2.118,2.118,2
20260809_021702,1,bayesian,1,15,3,1,0,3.043,3.043,5
20260809_021702,1,bayesian,1,15,3,0,0,0,0,3
20260809_021702,1,bayesian,1,15,3,0,0,0,0,8
20260809_021702,1,bayesian,1,16,3,1,1,1.201,1.201,2
20260809_021702,1,bayesian,1,16,3,1,0,2.148,2.148,2
20260809_021702,1,bayesian,1,16,3,1,0,3.064,3.064,5
20260809_021702,1,bayesian,1,16,3,0,0,0,0,3
20260809_021702,1,bayesian,1,16,3,0,0,0,0,8
20260809_021702,1,bayesian,1,19,4,1,1,1.201,3.842,2
20260809_021702,1,bayesian,1,19,4,1,0,2.148,4.14,2
20260809_021702,1,bayesian,1,19,4,1,0,3.064,4.589,5
20260809_021702,1,bayesian,1,19,4,0,0,0,0,3
20260809_021702,1,bayesian,1,19,4,0,0,0,0,8
20260809_021702,1,bayesian,1,20,4,1,1,1.19,3.901,2
20260809_021702,1,bayesian,1,20,4,1,0,2.147,4.215,2
20260809_021702,1,bayesian,1,20,4,1,0,3.084,4.693,5
20260809_021702,1,bayesian,1,20,4,0,0,0,0,3
20260809_021702,1,bayesian,1,20,4,0,0,0,0,8
20260809_021702,2,bayesian,1,2,1,1,0,1.398,1.398,4
20260809_021702,2,bayesian,1,2,1,1,1,0.376,0.376,1
20260809_021702,2,bayesian,1,2,1,1,0,0,0,3
20260809_021702,2,bayesian,1,2,1,1,0,0,0,8
20260809_021702,2,bayesian,1,2,1,0,0,0,0,6
20260809_021702,2,bayesian,1,2,1,0,0,0,0,10
20260809_021702,2,bayesian,1,3,1,1,0,1.428,1.428,4
20260809_021702,2,bayesian,1,3,1,1,1,0.384,0.384,1
20260809_021702,2,bayesian,1,3,1,1,0,0,0,3
20260809_021702,2,bayesian,1,3,1,1,0,0,0,8
20260809_021702,2,bayesian,1,3,1,0,0,0,0,6
20260809_021702,2,bayesian,1,3,1,0,0,0,0,10
20260809_021702,2,bayesian,1,6,2,1,0,2.817,2.817,4
20260809_021702,2,bayesian,1,6,2,1,1,2.376,2.376,1
20260809_021702,2,bayesian,1,6,2,1,0,1.701,1.701,3
20260809_021702,2,bayesian,1,6,2,1,0,1.701,1.701,8
20260809_021702,2,bayesian,1,6,2,0,0,0,0,6
20260809_021702,2,bayesian,1,6,2,0,0,0,0,10
20260809_021702,2,bayesian,1,7,2,1,0,2.817,2.817,4
20260809_021702,2,bayesian,1,7,2,1,1,2.38,2.38,1
20260809_021702,2,bayesian,1,7,2,1,0,1.71,1.71,3
20260809_021702,2,bayesian,1,7,2,1,0,1.71,1.71,8
20260809_021702,2,bayesian,1,7,2,0,0,0,0,6
20260809_021702,2,bayesian,1,7,2,0,0,0,0,10
20260809_021702,2,bayesian,1,8,2,1,0,2.817,2.817,4
