session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260806_124308,1,ICMCTS,0,2,1,1,1,0.377,0,7
20260806_124308,1,ICMCTS,0,2,1,1,1,0.377,0,4
20260806_124308,1,ICMCTS,0,2,1,1,0,1.831,0,6
20260806_124308,1,ICMCTS,0,2,1,1,0,0,0,10
20260806_124308,1,ICMCTS,0,2,1,0,0,0,0,7
20260806_124308,1,ICMCTS,0,2,1,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,3,1,1,1,0.377,0,7
20260806_124308,1,ICMCTS,0,3,1,1,1,0.377,0,4
20260806_124308,1,ICMCTS,0,3,1,1,0,1.843,0,6
20260806_124308,1,ICMCTS,0,3,1,1,0,0,0,10
20260806_124308,1,ICMCTS,0,3,1,0,0,0,0,7
20260806_124308,1,ICMCTS,0,3,1,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,8,2,1,1,0.754,0,7
20260806_124308,1,ICMCTS,0,8,2,1,1,0.754,0,4
20260806_124308,1,ICMCTS,0,8,2,1,0,1.808,0,6
20260806_124308,1,ICMCTS,0,8,2,1,0,0,0,10
20260806_124308,1,ICMCTS,0,8,2,0,0,0,0,7
20260806_124308,1,ICMCTS,0,8,2,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,9,2,1,1,0.77,0,7
20260806_124308,1,ICMCTS,0,9,2,1,1,0.77,0,4
20260806_124308,1,ICMCTS,0,9,2,1,0,1.848,0,6
20260806_124308,1,ICMCTS,0,9,2,1,0,0,0,10
20260806_124308,1,ICMCTS,0,9,2,0,0,0,0,7
20260806_124308,1,ICMCTS,0,9,2,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,13,3,1,1,1.181,0,4
20260806_124308,1,ICMCTS,0,13,3,1,0,1.862,0,6
20260806_124308,1,ICMCTS,0,13,3,1,0,1.446,0,1
20260806_124308,1,ICMCTS,0,13,3,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,14,3,1,1,1.163,0,4
20260806_124308,1,ICMCTS,0,14,3,1,0,1.818,0,6
20260806_124308,1,ICMCTS,0,14,3,1,0,1.414,0,1
20260806_124308,1,ICMCTS,0,14,3,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,19,4,1,1,1.563,0,4
20260806_124308,1,ICMCTS,0,19,4,1,0,1.844,0,6
20260806_124308,1,ICMCTS,0,19,4,1,0,1.437,0,1
20260806_124308,1,ICMCTS,0,19,4,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,20,4,1,1,1.533,0,4
20260806_124308,1,ICMCTS,0,20,4,1,0,1.795,0,6
20260806_124308,1,ICMCTS,0,20,4,1,0,1.401,0,1
20260806_124308,1,ICMCTS,0,20,4,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,21,4,1,1,1.533,0,4
20260806_124308,1,ICMCTS,0,21,4,1,0,1.795,0,6
20260806_124308,1,ICMCTS,0,21,4,1,0,1.401,0,1
20260806_124308,1,ICMCTS,0,21,4,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,22,4,1,1,1.533,0,4
20260806_124308,1,ICMCTS,0,22,4,1,0,1.795,0,6
20260806_124308,1,ICMCTS,0,22,4,1,0,1.401,0,1
20260806_124308,1,ICMCTS,0,22,4,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,25,5,1,1,1.927,0,4
20260806_124308,1,ICMCTS,0,25,5,1,0,2.285,0,3
20260806_124308,1,ICMCTS,0,25,5,0,0,1.433,0,1
20260806_124308,1,ICMCTS,0,25,5,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,26,5,1,1,1.957,0,4
20260806_124308,1,ICMCTS,0,26,5,1,0,2.323,0,3
20260806_124308,1,ICMCTS,0,26,5,0,0,1.449,0,1
20260806_124308,1,ICMCTS,0,26,5,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,30,6,1,0,2.867,0,1
20260806_124308,1,ICMCTS,0,30,6,1,0,2.388,0,3
20260806_124308,1,ICMCTS,0,30,6,0,0,1.485,0,1
20260806_124308,1,ICMCTS,0,30,6,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,31,6,1,0,2.787,0,1
20260806_124308,1,ICMCTS,0,31,6,1,0,2.32,0,3
20260806_124308,1,ICMCTS,0,31,6,0,0,1.446,0,1
20260806_124308,1,ICMCTS,0,31,6,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,32,6,1,0,2.787,0,1
20260806_124308,1,ICMCTS,0,32,6,1,0,2.32,0,3
20260806_124308,1,ICMCTS,0,32,6,0,0,1.446,0,1
20260806_124308,1,ICMCTS,0,32,6,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,33,6,1,0,2.787,0,1
20260806_124308,1,ICMCTS,0,33,6,1,0,2.32,0,3
20260806_124308,1,ICMCTS,0,33,6,0,0,1.446,0,1
20260806_124308,1,ICMCTS,0,33,6,0,0,0,0,-1
20260806_124308,1,ICMCTS,0,34,6,1,0,2.244,0,3
20260806_124308,1,ICMCTS,0,34,6,0,0,1.38,0,1
20260806_124308,1,ICMCTS,0,37,7,1,0,3.608,0,6
20260806_124308,1,ICMCTS,0,37,7,1,0,2.244,0,3
20260806_124308,1,ICMCTS,0,37,7,0,0,1.38,0,1
20260806_124308,2,ICMCTS,0,2,1,1,1,0.363,0,2
20260806_124308,2,ICMCTS,0,2,1,1,1,0.363,0,0
20260806_124308,2,ICMCTS,0,2,1,1,0,1.587,0,5
20260806_124308,2,ICMCTS,0,2,1,1,0,0,0,5
20260806_124308,2,ICMCTS,0,2,1,0,0,0,0,2
20260806_124308,2,ICMCTS,0,2,1,0,0,0,0,9
20260806_124308,2,ICMCTS,0,3,1,1,1,0.364,0,2
20260806_124308,2,ICMCTS,0,3,1,1,1,0.364,0,0
20260806_124308,2,ICMCTS,0,3,1,1,0,1.581,0,5
20260806_124308,2,ICMCTS,0,3,1,1,0,0,0,5
20260806_124308,2,ICMCTS,0,3,1,0,0,0,0,2
20260806_124308,3,ICMCTS,0,2,1,1,1,0.383,0,0
20260806_124308,3,ICMCTS,0,2,1,1,1,0.383,0,10
20260806_124308,3,ICMCTS,0,2,1,1,0,2.098,0,2
20260806_124308,3,ICMCTS,0,2,1,1,0,0,0,1
20260806_124308,3,ICMCTS,0,2,1,0,0,0,0,10
20260806_124308,3,ICMCTS,0,2,1,0,0,0,0,3
20260806_124308,3,ICMCTS,0,3,1,1,1,0.377,0,0
20260806_124308,3,ICMCTS,0,3,1,1,1,0.377,0,10
20260806_124308,3,ICMCTS,0,3,1,1,0,2.093,0,2
20260806_124308,3,ICMCTS,0,3,1,1,0,0,0,1
20260806_124308,3,ICMCTS,0,3,1,0,0,0,0,10
20260806_124308,3,ICMCTS,0,3,1,0,0,0,0,3
20260806_124308,3,ICMCTS,0,8,2,1,1,0.756,0,0
