session_id,match_index,agent_label,bayesian_on,completed,winner,ai_score,player_score,ai_turns,ai_swaps,ai_discards,ai_swap_value_delta_avg,ai_unknown_swaps,ai_hidden_own_avg,ai_match_attempts,ai_match_success,ai_match_fail,ai_matches_on_own,ai_matches_on_opponent,ai_penalties,ai_power_cards_drawn,ai_powers_played,ai_power_look_own,ai_power_look_opp,ai_power_blind_swap,ai_power_look_swap,ai_decision_ms_avg
20260809_014139,1,ICMCTS,0,1,AI,2,54,7,4,2,2.75,2,1.3,5,4,1,2,2,1,3,1,0,1,0,0,243.313
20260809_014139,2,ICMCTS,0,1,AI,7,21,3,1,1,-7,0,1.625,2,2,0,2,0,0,1,1,1,0,0,0,249.714
20260809_014139,3,ICMCTS,0,1,Player,11,3,3,2,0,-8,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,244.4
20260809_014139,4,ICMCTS,0,1,AI,12,18,4,4,0,-4.75,2,1.25,0,0,0,0,0,0,0,0,0,0,0,0,238.5
20260809_014139,5,ICMCTS,0,1,Draw,20,20,5,3,1,-3.333,2,1.273,1,1,0,1,0,0,1,1,0,0,1,0,251.727
20260809_014139,6,ICMCTS,0,1,Player,24,20,5,4,1,-4.5,2,1.533,4,1,3,1,0,3,2,1,0,1,0,0,248.273
20260809_014139,7,ICMCTS,0,1,AI,8,21,3,2,0,4.5,2,1,2,2,0,2,0,0,1,0,0,0,0,0,256
20260809_014139,8,ICMCTS,0,1,AI,13,20,6,3,2,-5.667,1,1.923,1,1,0,1,0,0,2,1,0,1,0,0,259.333
20260809_014139,9,ICMCTS,0,1,AI,8,15,4,3,1,-4.333,2,2,0,0,0,0,0,0,1,1,0,0,1,0,224.9
20260809_014139,10,ICMCTS,0,1,AI,3,19,4,1,2,-11,0,1.917,1,1,0,1,0,0,2,2,0,1,1,0,258.8
20260809_014139,11,ICMCTS,0,1,AI,14,16,5,3,2,-3,2,2.267,2,1,1,1,0,1,2,2,1,1,0,0,245.583
