session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260809_014139,1,ICMCTS,0,4,1,1,1,0.385,0,9
20260809_014139,1,ICMCTS,0,4,1,1,1,0.385,0,3
20260809_014139,1,ICMCTS,0,4,1,1,0,0,0,5
20260809_014139,1,ICMCTS,0,4,1,1,0,0,0,1
20260809_014139,1,ICMCTS,0,4,1,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,4,1,0,0,0,0,2
20260809_014139,1,ICMCTS,0,5,1,1,1,0.38,0,9
20260809_014139,1,ICMCTS,0,5,1,1,1,0.38,0,3
20260809_014139,1,ICMCTS,0,5,1,1,0,0,0,5
20260809_014139,1,ICMCTS,0,5,1,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,5,1,0,0,0,0,2
20260809_014139,1,ICMCTS,0,5,1,0,0,0,0,10
20260809_014139,1,ICMCTS,0,6,1,1,1,0.386,0,9
20260809_014139,1,ICMCTS,0,6,1,1,1,0.386,0,3
20260809_014139,1,ICMCTS,0,6,1,1,0,0,0,5
20260809_014139,1,ICMCTS,0,6,1,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,6,1,0,0,0,0,2
20260809_014139,1,ICMCTS,0,6,1,0,0,0,0,10
20260809_014139,1,ICMCTS,0,9,2,1,1,2.06,0,9
20260809_014139,1,ICMCTS,0,9,2,1,1,2.06,0,3
20260809_014139,1,ICMCTS,0,9,2,1,0,1.291,0,5
20260809_014139,1,ICMCTS,0,9,2,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,9,2,0,0,0,0,2
20260809_014139,1,ICMCTS,0,9,2,0,0,0,0,10
20260809_014139,1,ICMCTS,0,10,2,1,1,2.06,0,9
20260809_014139,1,ICMCTS,0,10,2,1,1,2.06,0,3
20260809_014139,1,ICMCTS,0,10,2,1,0,1.291,0,5
20260809_014139,1,ICMCTS,0,10,2,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,10,2,0,0,0,0,2
20260809_014139,1,ICMCTS,0,10,2,0,0,0,0,10
20260809_014139,1,ICMCTS,0,11,2,1,1,2.06,0,9
20260809_014139,1,ICMCTS,0,11,2,1,1,2.06,0,3
20260809_014139,1,ICMCTS,0,11,2,1,0,1.291,0,5
20260809_014139,1,ICMCTS,0,11,2,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,11,2,0,0,0,0,2
20260809_014139,1,ICMCTS,0,11,2,0,0,0,0,10
20260809_014139,1,ICMCTS,0,12,2,1,1,2.097,0,9
20260809_014139,1,ICMCTS,0,12,2,1,1,2.097,0,3
20260809_014139,1,ICMCTS,0,12,2,1,0,1.317,0,5
20260809_014139,1,ICMCTS,0,12,2,0,0,0,0,-1
20260809_014139,1,ICMCTS,0,12,2,0,0,0,0,2
20260809_014139,1,ICMCTS,0,12,2,0,0,0,0,10
20260809_014139,1,ICMCTS,0,16,3,1,1,3.408,0,9
20260809_014139,1,ICMCTS,0,16,3,1,1,3.408,0,3
