session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260809_183235,1,ICMCTS,0,2,1,1,1,0.369,0,4
20260809_183235,1,ICMCTS,0,2,1,1,1,0.369,0,3
20260809_183235,1,ICMCTS,0,2,1,1,0,1.577,0,4
20260809_183235,1,ICMCTS,0,2,1,1,0,0,0,10
20260809_183235,1,ICMCTS,0,2,1,0,0,0,0,2
20260809_183235,1,ICMCTS,0,2,1,0,0,0,0,9
20260809_183235,1,ICMCTS,0,3,1,1,1,0.369,0,4
20260809_183235,1,ICMCTS,0,3,1,1,1,0.369,0,3
20260809_183235,1,ICMCTS,0,3,1,1,0,1.577,0,4
20260809_183235,1,ICMCTS,0,3,1,1,0,0,0,10
20260809_183235,1,ICMCTS,0,3,1,0,0,0,0,2
20260809_183235,1,ICMCTS,0,3,1,0,0,0,0,9
20260809_183235,1,ICMCTS,0,3,1,0,0,0,0,1
20260809_183235,1,ICMCTS,0,4,1,1,1,0.369,0,4
20260809_183235,1,ICMCTS,0,4,1,1,1,0.369,0,3
20260809_183235,1,ICMCTS,0,4,1,1,0,1.568,0,4
20260809_183235,1,ICMCTS,0,4,1,1,0,0,0,10
20260809_183235,1,ICMCTS,0,4,1,0,0,0,0,2
20260809_183235,1,ICMCTS,0,4,1,0,0,0,0,9
20260809_183235,1,ICMCTS,0,4,1,0,0,0,0,1
20260809_183235,1,ICMCTS,0,7,2,1,1,0.735,0,4
20260809_183235,1,ICMCTS,0,7,2,1,1,0.735,0,3
20260809_183235,1,ICMCTS,0,7,2,1,0,1.535,0,4
20260809_183235,1,ICMCTS,0,7,2,1,0,1.35,0,3
20260809_183235,1,ICMCTS,0,7,2,0,0,0,0,2
20260809_183235,1,ICMCTS,0,7,2,0,0,0,0,9
20260809_183235,1,ICMCTS,0,7,2,0,0,0,0,1
20260809_183235,1,ICMCTS,0,8,2,1,1,0.736,0,4
20260809_183235,1,ICMCTS,0,8,2,1,1,0.736,0,3
20260809_183235,1,ICMCTS,0,8,2,1,0,1.545,0,4
20260809_183235,1,ICMCTS,0,8,2,1,0,1.357,0,3
20260809_183235,1,ICMCTS,0,8,2,0,0,0,0,9
20260809_183235,1,ICMCTS,0,8,2,0,0,0,0,1
20260809_183235,1,ICMCTS,0,8,2,0,0,0,0,3
20260809_183235,1,ICMCTS,0,9,2,1,1,0.69,0,4
20260809_183235,1,ICMCTS,0,9,2,1,1,0.69,0,3
20260809_183235,1,ICMCTS,0,9,2,1,0,1.482,0,4
20260809_183235,1,ICMCTS,0,9,2,1,0,1.3,0,3
20260809_183235,1,ICMCTS,0,9,2,0,0,0,0,9
20260809_183235,1,ICMCTS,0,9,2,0,0,0,0,1
20260809_183235,1,ICMCTS,0,9,2,0,0,0,0,3
20260809_183235,1,ICMCTS,0,12,3,1,1,0.675,0,4
20260809_183235,1,ICMCTS,0,12,3,1,1,0.675,0,3
20260809_183235,1,ICMCTS,0,12,3,1,0,1.465,0,4
20260809_183235,1,ICMCTS,0,12,3,1,0,1.283,0,3
20260809_183235,1,ICMCTS,0,12,3,0,0,0,0,9
20260809_183235,1,ICMCTS,0,12,3,0,0,0,0,3
20260809_183235,1,ICMCTS,0,13,3,1,1,0.671,0,4
20260809_183235,1,ICMCTS,0,13,3,1,1,0.671,0,3
20260809_183235,1,ICMCTS,0,13,3,1,0,1.466,0,4
20260809_183235,1,ICMCTS,0,13,3,1,0,1.283,0,3
20260809_183235,1,ICMCTS,0,13,3,0,0,0,0,9
