session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260811_161411,1,ICMCTS,0,2,1,1,1,0.374,0,10
20260811_161411,1,ICMCTS,0,2,1,1,1,0.374,0,-1
20260811_161411,1,ICMCTS,0,2,1,1,0,1.382,0,10
20260811_161411,1,ICMCTS,0,2,1,1,0,0,0,9
20260811_161411,1,ICMCTS,0,2,1,0,0,0,0,1
20260811_161411,1,ICMCTS,0,2,1,0,0,0,0,6
20260811_161411,1,ICMCTS,0,3,1,1,1,0.374,0,10
20260811_161411,1,ICMCTS,0,3,1,1,1,0.374,0,-1
20260811_161411,1,ICMCTS,0,3,1,1,0,1.382,0,10
20260811_161411,1,ICMCTS,0,3,1,1,0,0,0,9
20260811_161411,1,ICMCTS,0,3,1,0,0,0,0,1
20260811_161411,1,ICMCTS,0,3,1,0,0,0,0,6
20260811_161411,1,ICMCTS,0,4,1,1,1,0.38,0,10
20260811_161411,1,ICMCTS,0,4,1,1,1,0.38,0,-1
20260811_161411,1,ICMCTS,0,4,1,1,0,1.408,0,10
20260811_161411,1,ICMCTS,0,4,1,1,0,0,0,9
20260811_161411,1,ICMCTS,0,4,1,0,0,0,0,1
20260811_161411,1,ICMCTS,0,4,1,0,0,0,0,6
20260811_161411,1,ICMCTS,0,7,2,1,1,0.771,0,10
20260811_161411,1,ICMCTS,0,7,2,1,1,0.771,0,-1
20260811_161411,1,ICMCTS,0,7,2,1,0,1.417,0,10
20260811_161411,1,ICMCTS,0,7,2,1,0,0,0,9
20260811_161411,1,ICMCTS,0,7,2,0,0,0,0,1
20260811_161411,1,ICMCTS,0,7,2,0,0,0,0,6
20260811_161411,1,ICMCTS,0,8,2,1,1,0.761,0,10
20260811_161411,1,ICMCTS,0,8,2,1,1,0.761,0,-1
20260811_161411,1,ICMCTS,0,8,2,1,0,1.387,0,10
20260811_161411,1,ICMCTS,0,8,2,1,0,0,0,9
20260811_161411,1,ICMCTS,0,8,2,0,0,0,0,1
20260811_161411,1,ICMCTS,0,8,2,0,0,0,0,6
20260811_161411,1,ICMCTS,0,9,2,1,1,0.761,0,10
20260811_161411,1,ICMCTS,0,9,2,1,1,0.761,0,-1
20260811_161411,1,ICMCTS,0,9,2,1,0,1.387,0,10
20260811_161411,1,ICMCTS,0,9,2,1,0,0,0,9
20260811_161411,1,ICMCTS,0,9,2,0,0,0,0,1
20260811_161411,1,ICMCTS,0,9,2,0,0,0,0,6
20260811_161411,1,ICMCTS,0,10,2,1,1,0.761,0,10
20260811_161411,1,ICMCTS,0,10,2,1,1,0.761,0,-1
20260811_161411,1,ICMCTS,0,10,2,1,0,1.387,0,10
20260811_161411,1,ICMCTS,0,10,2,1,0,0,0,9
20260811_161411,1,ICMCTS,0,10,2,0,0,0,0,1
20260811_161411,1,ICMCTS,0,10,2,0,0,0,0,6
20260811_161411,1,ICMCTS,0,14,3,1,1,2.298,0,10
20260811_161411,1,ICMCTS,0,14,3,1,0,1.249,0,1
20260811_161411,1,ICMCTS,0,14,3,1,0,2.432,0,10
20260811_161411,1,ICMCTS,0,14,3,1,0,1.249,0,10
20260811_161411,1,ICMCTS,0,14,3,0,1,1.126,0,-1
20260811_161411,1,ICMCTS,0,14,3,0,0,0,0,6
20260811_161411,1,ICMCTS,0,15,3,1,1,2.35,0,10
20260811_161411,1,ICMCTS,0,15,3,1,0,1.276,0,1
20260811_161411,1,ICMCTS,0,15,3,1,0,2.489,0,10
20260811_161411,1,ICMCTS,0,15,3,1,0,1.276,0,10
20260811_161411,1,ICMCTS,0,15,3,0,1,1.15,0,-1
20260811_161411,1,ICMCTS,0,15,3,0,0,0,0,6
20260811_161411,1,ICMCTS,0,18,4,1,1,2.469,0,10
20260811_161411,1,ICMCTS,0,18,4,1,0,1.18,0,1
20260811_161411,1,ICMCTS,0,18,4,1,0,2.317,0,10
20260811_161411,1,ICMCTS,0,18,4,1,0,2.317,0,5
20260811_161411,1,ICMCTS,0,18,4,0,0,0,0,6
20260811_161411,1,ICMCTS,0,19,4,1,1,2.465,0,10
20260811_161411,1,ICMCTS,0,19,4,1,0,1.164,0,1
20260811_161411,1,ICMCTS,0,19,4,1,0,2.312,0,10
20260811_161411,1,ICMCTS,0,19,4,1,0,2.312,0,5
20260811_161411,1,ICMCTS,0,19,4,0,0,0,0,6
20260811_161411,1,ICMCTS,0,24,5,1,1,2.79,0,10
20260811_161411,1,ICMCTS,0,24,5,1,0,1.199,0,1
20260811_161411,1,ICMCTS,0,24,5,1,0,2.358,0,10
20260811_161411,1,ICMCTS,0,24,5,1,0,2.358,0,5
20260811_161411,2,ICMCTS,0,2,1,1,1,0.363,0,4
20260811_161411,2,ICMCTS,0,2,1,1,0,3.649,0,10
20260811_161411,2,ICMCTS,0,2,1,1,0,0,0,5
20260811_161411,2,ICMCTS,0,2,1,1,0,0,0,10
20260811_161411,2,ICMCTS,0,2,1,0,0,0,0,3
20260811_161411,2,ICMCTS,0,2,1,0,0,0,0,8
20260811_161411,2,ICMCTS,0,3,1,1,1,0.368,0,4
20260811_161411,2,ICMCTS,0,3,1,1,0,3.726,0,10
20260811_161411,2,ICMCTS,0,3,1,1,0,0,0,5
20260811_161411,2,ICMCTS,0,3,1,1,0,0,0,10
20260811_161411,2,ICMCTS,0,3,1,0,0,0,0,3
20260811_161411,2,ICMCTS,0,3,1,0,0,0,0,8
20260811_161411,2,ICMCTS,0,7,2,1,0,3.795,0,10
20260811_161411,2,ICMCTS,0,7,2,1,0,0,0,5
20260811_161411,2,ICMCTS,0,7,2,1,0,0,0,10
20260811_161411,2,ICMCTS,0,7,2,1,0,0,0,8
20260811_161411,2,ICMCTS,0,7,2,0,0,0,0,3
20260811_161411,2,ICMCTS,0,7,2,0,0,0,0,8
20260811_161411,2,ICMCTS,0,8,2,1,0,3.869,0,10
20260811_161411,2,ICMCTS,0,8,2,1,0,0,0,5
20260811_161411,2,ICMCTS,0,8,2,1,0,0,0,10
20260811_161411,2,ICMCTS,0,8,2,1,0,0,0,8
20260811_161411,2,ICMCTS,0,8,2,0,0,0,0,3
20260811_161411,2,ICMCTS,0,8,2,0,0,0,0,8
20260811_161411,2,ICMCTS,0,12,3,1,0,4.037,0,10
20260811_161411,2,ICMCTS,0,12,3,1,0,2.788,0,7
20260811_161411,2,ICMCTS,0,12,3,1,0,0,0,10
20260811_161411,2,ICMCTS,0,12,3,1,0,0,0,8
20260811_161411,2,ICMCTS,0,12,3,0,0,0,0,8
20260811_161411,2,ICMCTS,0,13,3,1,0,3.972,0,10
20260811_161411,2,ICMCTS,0,13,3,1,0,2.742,0,7
20260811_161411,2,ICMCTS,0,13,3,1,0,0,0,10
20260811_161411,2,ICMCTS,0,13,3,1,0,0,0,8
20260811_161411,2,ICMCTS,0,13,3,0,0,0,0,8
20260811_161411,2,ICMCTS,0,14,3,1,0,3.972,0,10
20260811_161411,2,ICMCTS,0,14,3,1,0,2.742,0,7
20260811_161411,2,ICMCTS,0,14,3,1,0,0,0,10
20260811_161411,2,ICMCTS,0,14,3,1,0,0,0,8
20260811_161411,2,ICMCTS,0,14,3,0,0,0,0,8
20260811_161411,2,ICMCTS,0,15,3,1,0,2.692,0,7
20260811_161411,2,ICMCTS,0,15,3,1,0,0,0,10
20260811_161411,2,ICMCTS,0,15,3,1,0,0,0,8
20260811_161411,2,ICMCTS,0,15,3,0,0,0,0,8
20260811_161411,2,ICMCTS,0,18,4,1,0,2.7,0,7
20260811_161411,2,ICMCTS,0,18,4,1,0,0,0,10
20260811_161411,2,ICMCTS,0,18,4,1,0,1.934,0,7
20260811_161411,2,ICMCTS,0,18,4,0,0,0,0,8
20260811_161411,2,ICMCTS,0,19,4,1,0,2.644,0,7
20260811_161411,2,ICMCTS,0,19,4,1,0,0,0,10
20260811_161411,2,ICMCTS,0,19,4,1,0,1.895,0,7
20260811_161411,2,ICMCTS,0,19,4,0,0,0,0,8
20260811_161411,2,ICMCTS,0,20,4,1,0,2.644,0,7
20260811_161411,2,ICMCTS,0,20,4,1,0,0,0,10
20260811_161411,2,ICMCTS,0,20,4,1,0,1.895,0,7
20260811_161411,2,ICMCTS,0,20,4,0,0,0,0,8
20260811_161411,2,ICMCTS,0,21,4,1,0,2.644,0,7
20260811_161411,2,ICMCTS,0,21,4,1,0,0,0,10
20260811_161411,2,ICMCTS,0,21,4,1,0,1.895,0,7
20260811_161411,2,ICMCTS,0,21,4,0,0,0,0,8
20260811_161411,2,ICMCTS,0,24,5,1,0,0,0,8
20260811_161411,2,ICMCTS,0,24,5,1,0,2.7,0,7
20260811_161411,2,ICMCTS,0,24,5,1,0,0,0,10
20260811_161411,2,ICMCTS,0,24,5,1,0,1.942,0,7
20260811_161411,3,ICMCTS,0,2,1,1,1,1.186,0,9
20260811_161411,3,ICMCTS,0,2,1,1,1,1.186,0,7
20260811_161411,3,ICMCTS,0,2,1,1,0,0.785,0,3
20260811_161411,3,ICMCTS,0,2,1,1,0,0.785,0,6
20260811_161411,3,ICMCTS,0,2,1,0,0,0,0,1
20260811_161411,3,ICMCTS,0,2,1,0,0,0,0,7
20260811_161411,3,ICMCTS,0,3,1,1,1,1.186,0,9
20260811_161411,3,ICMCTS,0,3,1,1,1,1.186,0,7
20260811_161411,3,ICMCTS,0,3,1,1,0,0.785,0,3
20260811_161411,3,ICMCTS,0,3,1,1,0,0.785,0,6
20260811_161411,3,ICMCTS,0,3,1,0,0,0,0,1
20260811_161411,3,ICMCTS,0,3,1,0,0,0,0,7
20260811_161411,3,ICMCTS,0,4,1,1,1,1.173,0,9
20260811_161411,3,ICMCTS,0,4,1,1,1,1.173,0,7
20260811_161411,3,ICMCTS,0,4,1,1,0,0.778,0,3
20260811_161411,3,ICMCTS,0,4,1,1,0,0.778,0,6
20260811_161411,3,ICMCTS,0,4,1,0,0,0,0,1
20260811_161411,3,ICMCTS,0,4,1,0,0,0,0,7
20260811_161411,3,ICMCTS,0,5,1,1,1,1.173,0,9
20260811_161411,3,ICMCTS,0,5,1,1,1,1.173,0,7
20260811_161411,3,ICMCTS,0,5,1,1,0,0.778,0,3
20260811_161411,3,ICMCTS,0,5,1,1,0,0.778,0,6
20260811_161411,3,ICMCTS,0,5,1,0,0,0,0,1
20260811_161411,3,ICMCTS,0,5,1,0,0,0,0,7
20260811_161411,3,ICMCTS,0,6,1,1,1,1.196,0,9
20260811_161411,3,ICMCTS,0,6,1,1,1,1.196,0,7
20260811_161411,3,ICMCTS,0,6,1,1,0,0.793,0,3
20260811_161411,3,ICMCTS,0,6,1,0,0,0,0,1
20260811_161411,3,ICMCTS,0,6,1,0,0,0,0,7
20260811_161411,3,ICMCTS,0,11,2,1,1,1.603,0,9
20260811_161411,3,ICMCTS,0,11,2,1,1,1.603,0,7
20260811_161411,3,ICMCTS,0,11,2,1,0,0.801,0,3
20260811_161411,3,ICMCTS,0,11,2,0,0,0,0,1
20260811_161411,3,ICMCTS,0,11,2,0,0,0,0,7
20260811_161411,3,ICMCTS,0,12,2,1,1,1.603,0,9
20260811_161411,3,ICMCTS,0,12,2,1,1,1.603,0,7
20260811_161411,3,ICMCTS,0,12,2,1,0,0.801,0,3
20260811_161411,3,ICMCTS,0,12,2,0,0,0,0,1
20260811_161411,3,ICMCTS,0,12,2,0,0,0,0,7
20260811_161411,3,ICMCTS,0,13,2,1,1,1.593,0,9
20260811_161411,3,ICMCTS,0,13,2,1,1,1.593,0,7
20260811_161411,3,ICMCTS,0,13,2,1,0,0.791,0,3
20260811_161411,3,ICMCTS,0,13,2,0,0,0,0,1
20260811_161411,3,ICMCTS,0,13,2,0,0,0,0,7
20260811_161411,3,ICMCTS,0,15,3,1,1,1.616,0,9
20260811_161411,3,ICMCTS,0,15,3,1,1,1.616,0,7
20260811_161411,3,ICMCTS,0,15,3,1,0,0.805,0,3
20260811_161411,3,ICMCTS,0,15,3,0,0,0,0,1
20260811_161411,3,ICMCTS,0,16,3,1,1,1.595,0,9
20260811_161411,3,ICMCTS,0,16,3,1,1,1.595,0,7
20260811_161411,3,ICMCTS,0,16,3,1,0,0.797,0,3
20260811_161411,3,ICMCTS,0,16,3,0,0,0,0,1
