session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260816_112941,1,ICMCTS,0,4,1,1,1,0.387,0,6
20260816_112941,1,ICMCTS,0,4,1,1,1,0.387,0,7
20260816_112941,1,ICMCTS,0,4,1,1,0,0,0,7
20260816_112941,1,ICMCTS,0,4,1,1,0,0,0,6
20260816_112941,1,ICMCTS,0,4,1,0,0,0,0,1
20260816_112941,1,ICMCTS,0,4,1,0,0,0,0,6
20260816_112941,1,ICMCTS,0,5,1,1,1,0.384,0,6
20260816_112941,1,ICMCTS,0,5,1,1,1,0.384,0,7
20260816_112941,1,ICMCTS,0,5,1,1,0,0,0,7
20260816_112941,1,ICMCTS,0,5,1,1,0,0,0,6
20260816_112941,1,ICMCTS,0,5,1,0,0,0,0,1
20260816_112941,1,ICMCTS,0,5,1,0,0,0,0,6
20260816_112941,1,ICMCTS,0,6,1,1,1,0.384,0,6
20260816_112941,1,ICMCTS,0,6,1,1,1,0.384,0,7
20260816_112941,1,ICMCTS,0,6,1,1,0,0,0,7
20260816_112941,1,ICMCTS,0,6,1,1,0,0,0,6
20260816_112941,1,ICMCTS,0,6,1,0,0,0,0,1
20260816_112941,1,ICMCTS,0,6,1,0,0,0,0,6
20260816_112941,1,ICMCTS,0,7,1,1,1,0.392,0,7
20260816_112941,1,ICMCTS,0,7,1,1,0,0,0,7
20260816_112941,1,ICMCTS,0,7,1,1,0,0,0,6
20260816_112941,1,ICMCTS,0,7,1,0,0,0,0,1
20260816_112941,1,ICMCTS,0,7,1,0,0,0,0,6
20260816_112941,1,ICMCTS,0,12,2,1,0,0,0,1
20260816_112941,1,ICMCTS,0,12,2,1,0,0,0,7
20260816_112941,1,ICMCTS,0,12,2,1,0,0,0,6
20260816_112941,1,ICMCTS,0,12,2,0,1,0.782,0,7
20260816_112941,1,ICMCTS,0,12,2,0,0,0,0,6
20260816_112941,1,ICMCTS,0,13,2,1,0,0,0,1
20260816_112941,1,ICMCTS,0,13,2,1,0,0,0,7
20260816_112941,1,ICMCTS,0,13,2,1,0,0,0,6
20260816_112941,1,ICMCTS,0,13,2,0,1,0.773,0,7
20260816_112941,1,ICMCTS,0,13,2,0,0,0,0,6
20260816_112941,1,ICMCTS,0,14,2,1,0,0,0,1
20260816_112941,1,ICMCTS,0,14,2,1,0,0,0,7
20260816_112941,1,ICMCTS,0,14,2,1,0,0,0,6
20260816_112941,1,ICMCTS,0,14,2,0,1,0.773,0,7
20260816_112941,1,ICMCTS,0,14,2,0,0,0,0,6
20260816_112941,1,ICMCTS,0,15,2,1,0,0,0,1
20260816_112941,1,ICMCTS,0,15,2,1,0,0,0,6
20260816_112941,1,ICMCTS,0,15,2,0,1,0.785,0,7
20260816_112941,1,ICMCTS,0,15,2,0,0,0,0,6
20260816_112941,1,ICMCTS,0,20,3,1,0,0,0,1
20260816_112941,1,ICMCTS,0,20,3,1,0,0,0,6
20260816_112941,1,ICMCTS,0,20,3,0,1,1.172,0,7
20260816_112941,1,ICMCTS,0,20,3,0,0,0,0,6
20260816_112941,1,ICMCTS,0,21,3,1,0,0,0,1
20260816_112941,1,ICMCTS,0,21,3,1,0,0,0,6
20260816_112941,1,ICMCTS,0,21,3,0,1,1.152,0,7
20260816_112941,1,ICMCTS,0,21,3,0,0,0,0,6
20260816_112941,1,ICMCTS,0,22,3,1,0,0,0,1
20260816_112941,1,ICMCTS,0,22,3,1,0,0,0,6
20260816_112941,1,ICMCTS,0,22,3,0,1,1.152,0,7
20260816_112941,1,ICMCTS,0,22,3,0,0,0,0,6
20260816_112941,1,ICMCTS,0,23,3,1,0,0,0,1
20260816_112941,1,ICMCTS,0,23,3,1,0,0,0,6
20260816_112941,1,ICMCTS,0,23,3,0,1,1.152,0,7
20260816_112941,1,ICMCTS,0,23,3,0,0,0,0,6
20260816_112941,1,ICMCTS,0,26,4,1,0,0,0,1
20260816_112941,1,ICMCTS,0,26,4,1,1,1.551,0,7
20260816_112941,1,ICMCTS,0,26,4,0,0,0,0,6
20260816_112941,1,ICMCTS,0,26,4,0,0,0,0,6
20260816_112941,1,ICMCTS,0,27,4,1,0,0,0,1
20260816_112941,1,ICMCTS,0,27,4,1,1,1.551,0,7
20260816_112941,1,ICMCTS,0,27,4,0,0,0,0,6
20260816_112941,1,ICMCTS,0,27,4,0,0,0,0,6
20260816_112941,1,ICMCTS,0,28,4,1,0,0,0,6
20260816_112941,1,ICMCTS,0,28,4,1,0,0,0,1
20260816_112941,1,ICMCTS,0,28,4,1,1,1.551,0,7
20260816_112941,1,ICMCTS,0,28,4,0,0,0,0,6
20260816_112941,1,ICMCTS,0,29,4,1,0,0,0,6
20260816_112941,1,ICMCTS,0,29,4,1,0,0,0,1
20260816_112941,1,ICMCTS,0,29,4,1,1,1.518,0,7
