session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260811_125950,1,ICMCTS,0,2,1,1,0,1.575,0,1
20260811_125950,1,ICMCTS,0,2,1,1,1,0.375,0,7
20260811_125950,1,ICMCTS,0,2,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,2,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,2,1,0,0,0,0,4
20260811_125950,1,ICMCTS,0,2,1,0,0,0,0,6
20260811_125950,1,ICMCTS,0,3,1,1,0,1.575,0,1
20260811_125950,1,ICMCTS,0,3,1,1,1,0.375,0,7
20260811_125950,1,ICMCTS,0,3,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,3,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,3,1,0,0,0,0,4
20260811_125950,1,ICMCTS,0,3,1,0,0,0,0,6
20260811_125950,1,ICMCTS,0,4,1,1,0,1.54,0,1
20260811_125950,1,ICMCTS,0,4,1,1,1,0.37,0,7
20260811_125950,1,ICMCTS,0,4,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,4,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,4,1,0,0,0,0,4
20260811_125950,1,ICMCTS,0,4,1,0,0,0,0,6
20260811_125950,1,ICMCTS,0,5,1,1,0,1.54,0,1
20260811_125950,1,ICMCTS,0,5,1,1,1,0.37,0,7
20260811_125950,1,ICMCTS,0,5,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,5,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,5,1,0,0,0,0,4
20260811_125950,1,ICMCTS,0,5,1,0,0,0,0,6
20260811_125950,1,ICMCTS,0,6,1,1,1,0.365,0,7
20260811_125950,1,ICMCTS,0,6,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,6,1,1,0,0,0,2
20260811_125950,1,ICMCTS,0,6,1,0,0,0,0,4
20260811_125950,1,ICMCTS,0,6,1,0,0,0,0,6
20260811_125950,1,ICMCTS,0,11,2,1,1,0.724,0,7
20260811_125950,1,ICMCTS,0,11,2,1,0,0,0,2
20260811_125950,1,ICMCTS,0,11,2,0,0,0,0,2
20260811_125950,1,ICMCTS,0,11,2,0,0,0,0,4
20260811_125950,1,ICMCTS,0,11,2,0,0,0,0,6
20260811_125950,1,ICMCTS,0,12,2,1,1,0.724,0,7
20260811_125950,1,ICMCTS,0,12,2,1,0,0,0,2
20260811_125950,1,ICMCTS,0,12,2,0,0,0,0,2
20260811_125950,1,ICMCTS,0,12,2,0,0,0,0,4
20260811_125950,1,ICMCTS,0,12,2,0,0,0,0,6
20260811_125950,1,ICMCTS,0,12,2,0,0,0,0,4
20260811_125950,1,ICMCTS,0,13,2,1,1,0.712,0,7
20260811_125950,1,ICMCTS,0,13,2,1,0,0,0,2
20260811_125950,1,ICMCTS,0,13,2,0,0,0,0,2
20260811_125950,1,ICMCTS,0,13,2,0,0,0,0,4
20260811_125950,1,ICMCTS,0,13,2,0,0,0,0,6
20260811_125950,1,ICMCTS,0,13,2,0,0,0,0,4
20260811_125950,1,ICMCTS,0,18,3,1,1,1.101,0,7
20260811_125950,1,ICMCTS,0,18,3,1,0,0,0,2
20260811_125950,1,ICMCTS,0,18,3,0,0,0,0,2
20260811_125950,1,ICMCTS,0,18,3,0,0,0,0,4
20260811_125950,1,ICMCTS,0,18,3,0,0,0,0,4
20260811_125950,1,ICMCTS,0,20,3,1,0,0,0,2
20260811_125950,1,ICMCTS,0,20,3,0,0,0,0,2
20260811_125950,1,ICMCTS,0,20,3,0,0,0,0,4
20260811_125950,1,ICMCTS,0,20,3,0,0,0,0,1
20260811_125950,1,ICMCTS,0,21,3,1,0,0,0,2
20260811_125950,1,ICMCTS,0,21,3,0,0,0,0,2
20260811_125950,1,ICMCTS,0,21,3,0,0,0,0,4
20260811_125950,1,ICMCTS,0,21,3,0,0,0,0,1
20260811_125950,1,ICMCTS,0,24,4,1,0,1.417,0,1
20260811_125950,1,ICMCTS,0,24,4,1,0,0,0,2
20260811_125950,1,ICMCTS,0,24,4,0,0,0,0,2
20260811_125950,1,ICMCTS,0,24,4,0,0,0,0,4
20260811_125950,1,ICMCTS,0,24,4,0,0,0,0,1
20260811_125950,1,ICMCTS,0,25,4,1,0,1.451,0,1
20260811_125950,1,ICMCTS,0,25,4,1,0,0,0,2
20260811_125950,1,ICMCTS,0,25,4,0,0,0,0,2
20260811_125950,1,ICMCTS,0,25,4,0,0,0,0,1
20260811_125950,1,ICMCTS,0,25,4,0,0,0,0,8
20260811_125950,1,ICMCTS,0,26,4,1,0,1.449,0,1
20260811_125950,1,ICMCTS,0,26,4,1,0,0,0,2
20260811_125950,1,ICMCTS,0,26,4,0,0,0,0,2
