session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260808_162408,1,bayesian,1,4,1,1,1,0.382,0.382,5
20260808_162408,1,bayesian,1,4,1,1,0,0,0,8
20260808_162408,1,bayesian,1,4,1,1,0,0,0,1
20260808_162408,1,bayesian,1,4,1,0,1,0.382,0.382,10
20260808_162408,1,bayesian,1,4,1,0,0,0,0,8
20260808_162408,1,bayesian,1,4,1,0,0,0,0,7
20260808_162408,1,bayesian,1,6,1,1,1,0.378,0.378,5
20260808_162408,1,bayesian,1,6,1,1,0,0,0,8
20260808_162408,1,bayesian,1,6,1,1,0,0,0,1
20260808_162408,1,bayesian,1,6,1,0,0,0,0,8
20260808_162408,1,bayesian,1,6,1,0,0,0,0,7
20260808_162408,1,bayesian,1,7,1,1,1,0.378,0.378,5
20260808_162408,1,bayesian,1,7,1,1,0,0,0,8
20260808_162408,1,bayesian,1,7,1,1,0,0,0,1
20260808_162408,1,bayesian,1,7,1,0,0,0,0,8
20260808_162408,1,bayesian,1,7,1,0,0,0,0,7
20260808_162408,1,bayesian,1,8,1,1,1,0.378,0.378,5
20260808_162408,1,bayesian,1,8,1,1,0,0,0,8
20260808_162408,1,bayesian,1,8,1,1,0,0,0,1
20260808_162408,1,bayesian,1,8,1,0,0,0,0,8
20260808_162408,1,bayesian,1,8,1,0,0,0,0,7
20260808_162408,1,bayesian,1,9,1,1,0,0,0,8
20260808_162408,1,bayesian,1,9,1,1,0,0,0,1
20260808_162408,1,bayesian,1,9,1,0,0,0,0,8
20260808_162408,1,bayesian,1,9,1,0,0,0,0,7
20260808_162408,1,bayesian,1,12,2,1,0,0,2.97,8
20260808_162408,1,bayesian,1,12,2,1,0,0,2.97,1
20260808_162408,1,bayesian,1,12,2,0,0,0,0,8
20260808_162408,1,bayesian,1,12,2,0,0,0,0,7
20260808_162408,1,bayesian,1,13,2,1,0,0,3.035,8
20260808_162408,1,bayesian,1,13,2,1,0,0,3.035,1
20260808_162408,1,bayesian,1,13,2,0,0,0,0,8
20260808_162408,1,bayesian,1,13,2,0,0,0,0,7
20260808_162408,2,bayesian,1,2,1,1,1,0.395,0.395,5
20260808_162408,2,bayesian,1,2,1,1,1,0.395,0.395,-1
20260808_162408,2,bayesian,1,2,1,1,0,1.916,1.916,2
20260808_162408,2,bayesian,1,2,1,1,0,0,0,10
20260808_162408,2,bayesian,1,2,1,0,0,0,0,10
20260808_162408,2,bayesian,1,2,1,0,0,0,0,10
20260808_162408,2,bayesian,1,3,1,1,1,0.391,0.391,5
20260808_162408,2,bayesian,1,3,1,1,1,0.391,0.391,-1
20260808_162408,2,bayesian,1,3,1,1,0,1.88,1.88,2
20260808_162408,2,bayesian,1,3,1,1,0,0,0,10
20260808_162408,2,bayesian,1,3,1,0,0,0,0,10
20260808_162408,2,bayesian,1,3,1,0,0,0,0,10
20260808_162408,2,bayesian,1,4,1,1,1,0.391,0.391,5
20260808_162408,2,bayesian,1,4,1,1,1,0.391,0.391,-1
20260808_162408,2,bayesian,1,4,1,1,0,1.88,1.88,2
20260808_162408,2,bayesian,1,4,1,1,0,0,0,10
