session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260809_195034,1,bayesian,1,4,1,1,1,0.377,0.377,1
20260809_195034,1,bayesian,1,4,1,1,1,0.377,0.377,4
20260809_195034,1,bayesian,1,4,1,1,0,0,0,9
20260809_195034,1,bayesian,1,4,1,1,0,0,0,6
20260809_195034,1,bayesian,1,4,1,0,0,0,0,4
20260809_195034,1,bayesian,1,4,1,0,0,0,0,10
20260809_195034,1,bayesian,1,9,1,1,1,0.398,0.398,1
20260809_195034,1,bayesian,1,9,1,1,0,0,0,9
20260809_195034,1,bayesian,1,9,1,1,0,0,0,0
20260809_195034,1,bayesian,1,9,1,1,0,0,0,10
20260809_195034,1,bayesian,1,9,1,1,0,0,0,6
20260809_195034,1,bayesian,1,9,1,1,0,0,0,8
20260809_195034,1,bayesian,1,9,1,0,0,0,0,4
20260809_195034,1,bayesian,1,9,1,0,0,0,0,10
20260809_195034,1,bayesian,1,12,2,1,1,1.634,1.634,1
20260809_195034,1,bayesian,1,12,2,1,0,0.813,0.813,9
20260809_195034,1,bayesian,1,12,2,1,0,0.813,0.813,0
20260809_195034,1,bayesian,1,12,2,1,0,0.813,0.813,10
20260809_195034,1,bayesian,1,12,2,1,0,0.813,0.813,6
20260809_195034,1,bayesian,1,12,2,1,0,0.813,0.813,8
20260809_195034,1,bayesian,1,12,2,0,0,0,0,4
20260809_195034,1,bayesian,1,12,2,0,0,0,0,10
20260809_195034,2,bayesian,1,4,1,1,1,0.394,0.394,6
20260809_195034,2,bayesian,1,4,1,1,1,0.394,0.394,9
20260809_195034,2,bayesian,1,4,1,1,0,0,0,1
20260809_195034,2,bayesian,1,4,1,1,0,0,0,10
20260809_195034,2,bayesian,1,4,1,0,0,0,0,2
20260809_195034,2,bayesian,1,4,1,0,0,0,0,1
20260809_195034,2,bayesian,1,6,1,1,1,0.408,0.408,9
20260809_195034,2,bayesian,1,6,1,1,0,0,0,1
20260809_195034,2,bayesian,1,6,1,1,0,0,0,10
20260809_195034,2,bayesian,1,6,1,1,0,0,0,7
20260809_195034,2,bayesian,1,6,1,0,0,0,0,2
20260809_195034,2,bayesian,1,6,1,0,0,0,0,1
20260809_195034,2,bayesian,1,9,2,1,1,0.815,0.815,9
20260809_195034,2,bayesian,1,9,2,1,0,3.8,3.8,1
20260809_195034,2,bayesian,1,9,2,1,0,0,0,10
20260809_195034,2,bayesian,1,9,2,1,0,0,0,7
20260809_195034,2,bayesian,1,9,2,0,0,0,0,1
20260809_195034,3,bayesian,1,2,1,1,1,1.648,1.648,10
20260809_195034,3,bayesian,1,2,1,1,1,1.648,1.648,10
