session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260809_193445,1,ICMCTS,0,2,1,1,1,0.385,0,4
20260809_193445,1,ICMCTS,0,2,1,1,1,0.385,0,6
20260809_193445,1,ICMCTS,0,2,1,1,0,2.625,0,2
20260809_193445,1,ICMCTS,0,2,1,1,0,0,0,2
20260809_193445,1,ICMCTS,0,2,1,0,0,0,0,10
20260809_193445,1,ICMCTS,0,2,1,0,0,0,0,8
20260809_193445,1,ICMCTS,0,3,1,1,1,0.386,0,4
20260809_193445,1,ICMCTS,0,3,1,1,1,0.386,0,6
20260809_193445,1,ICMCTS,0,3,1,1,0,2.602,0,2
20260809_193445,1,ICMCTS,0,3,1,1,0,0,0,2
20260809_193445,1,ICMCTS,0,3,1,0,0,0,0,10
20260809_193445,1,ICMCTS,0,3,1,0,0,0,0,8
20260809_193445,1,ICMCTS,0,4,1,1,1,0.386,0,4
20260809_193445,1,ICMCTS,0,4,1,1,1,0.386,0,6
20260809_193445,1,ICMCTS,0,4,1,1,0,2.602,0,2
20260809_193445,1,ICMCTS,0,4,1,1,0,0,0,2
20260809_193445,1,ICMCTS,0,4,1,0,0,0,0,10
20260809_193445,1,ICMCTS,0,4,1,0,0,0,0,8
20260809_193445,1,ICMCTS,0,5,1,1,1,0.385,0,4
20260809_193445,1,ICMCTS,0,5,1,1,1,0.385,0,6
20260809_193445,1,ICMCTS,0,5,1,1,0,2.633,0,2
20260809_193445,1,ICMCTS,0,5,1,0,0,0,0,10
20260809_193445,1,ICMCTS,0,5,1,0,0,0,0,8
20260809_193445,1,ICMCTS,0,9,2,1,1,0.781,0,4
20260809_193445,1,ICMCTS,0,9,2,1,1,0.781,0,6
20260809_193445,1,ICMCTS,0,9,2,1,0,2.61,0,2
20260809_193445,1,ICMCTS,0,9,2,0,0,0,0,10
20260809_193445,1,ICMCTS,0,9,2,0,0,0,0,8
20260809_193445,1,ICMCTS,0,10,2,1,1,0.754,0,4
20260809_193445,1,ICMCTS,0,10,2,1,1,0.754,0,6
20260809_193445,1,ICMCTS,0,10,2,1,0,2.569,0,2
20260809_193445,1,ICMCTS,0,10,2,0,0,0,0,10
20260809_193445,1,ICMCTS,0,10,2,0,0,0,0,8
20260809_193445,1,ICMCTS,0,13,3,1,1,1.149,0,4
20260809_193445,1,ICMCTS,0,13,3,1,1,1.149,0,6
20260809_193445,1,ICMCTS,0,13,3,1,0,2.574,0,2
20260809_193445,1,ICMCTS,0,13,3,1,0,3.256,0,7
20260809_193445,1,ICMCTS,0,13,3,0,0,0,0,10
20260809_193445,1,ICMCTS,0,14,3,1,1,1.149,0,4
20260809_193445,1,ICMCTS,0,14,3,1,1,1.149,0,6
20260809_193445,1,ICMCTS,0,14,3,1,0,2.574,0,2
20260809_193445,1,ICMCTS,0,14,3,1,0,3.256,0,7
20260809_193445,1,ICMCTS,0,14,3,0,0,0,0,10
20260809_193445,2,ICMCTS,0,2,1,1,1,0.377,0,4
20260809_193445,2,ICMCTS,0,2,1,1,1,0.377,0,10
20260809_193445,2,ICMCTS,0,2,1,1,0,1.4,0,0
20260809_193445,2,ICMCTS,0,2,1,1,0,0,0,5
20260809_193445,2,ICMCTS,0,2,1,0,0,0,0,10
20260809_193445,2,ICMCTS,0,2,1,0,0,0,0,0
20260809_193445,2,ICMCTS,0,3,1,1,1,0.384,0,4
20260809_193445,2,ICMCTS,0,3,1,1,1,0.384,0,10
20260809_193445,2,ICMCTS,0,3,1,1,0,1.426,0,0
20260809_193445,2,ICMCTS,0,3,1,1,0,0,0,5
20260809_193445,2,ICMCTS,0,3,1,0,0,0,0,10
20260809_193445,2,ICMCTS,0,3,1,0,0,0,0,0
20260809_193445,2,ICMCTS,0,9,2,1,1,0.764,0,4
20260809_193445,2,ICMCTS,0,9,2,1,1,0.764,0,10
20260809_193445,2,ICMCTS,0,9,2,1,0,1.398,0,0
20260809_193445,2,ICMCTS,0,9,2,1,0,0,0,5
20260809_193445,2,ICMCTS,0,9,2,0,0,0,0,9
20260809_193445,2,ICMCTS,0,9,2,0,0,0,0,10
20260809_193445,2,ICMCTS,0,9,2,0,0,0,0,0
20260809_193445,2,ICMCTS,0,10,2,1,1,0.779,0,4
20260809_193445,2,ICMCTS,0,10,2,1,1,0.779,0,10
20260809_193445,2,ICMCTS,0,10,2,1,0,1.429,0,0
20260809_193445,2,ICMCTS,0,10,2,1,0,0,0,5
20260809_193445,2,ICMCTS,0,10,2,0,0,0,0,9
20260809_193445,2,ICMCTS,0,10,2,0,0,0,0,10
20260809_193445,2,ICMCTS,0,10,2,0,0,0,0,0
