session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260810_165624,1,bayesian,1,2,1,1,1,0.372,0.372,5
20260810_165624,1,bayesian,1,2,1,1,1,0.372,0.372,7
20260810_165624,1,bayesian,1,2,1,1,0,3.283,3.283,1
20260810_165624,1,bayesian,1,2,1,1,0,0,0,3
20260810_165624,1,bayesian,1,2,1,0,0,0,0,6
20260810_165624,1,bayesian,1,2,1,0,0,0,0,3
20260810_165624,1,bayesian,1,3,1,1,1,0.372,0.372,5
20260810_165624,1,bayesian,1,3,1,1,1,0.372,0.372,7
20260810_165624,1,bayesian,1,3,1,1,0,3.283,3.283,1
20260810_165624,1,bayesian,1,3,1,1,0,0,0,3
20260810_165624,1,bayesian,1,3,1,0,0,0,0,6
20260810_165624,1,bayesian,1,3,1,0,0,0,0,3
20260810_165624,1,bayesian,1,4,1,1,1,0.365,0.365,5
20260810_165624,1,bayesian,1,4,1,1,1,0.365,0.365,7
20260810_165624,1,bayesian,1,4,1,1,0,3.295,3.295,1
20260810_165624,1,bayesian,1,4,1,1,0,0,0,3
20260810_165624,1,bayesian,1,4,1,0,0,0,0,6
20260810_165624,1,bayesian,1,4,1,0,0,0,0,3
20260810_165624,1,bayesian,1,9,2,1,1,0.744,0.744,5
20260810_165624,1,bayesian,1,9,2,1,1,0.744,0.744,7
20260810_165624,1,bayesian,1,9,2,1,0,3.264,3.264,1
20260810_165624,1,bayesian,1,9,2,1,0,0,0,3
20260810_165624,1,bayesian,1,9,2,0,0,0,0,6
20260810_165624,1,bayesian,1,9,2,0,0,0,0,3
20260810_165624,2,bayesian,1,2,1,1,0,1.414,1.414,3
20260810_165624,2,bayesian,1,2,1,1,1,0.38,0.38,1
20260810_165624,2,bayesian,1,2,1,1,0,0,0,3
20260810_165624,2,bayesian,1,2,1,1,0,0,0,3
20260810_165624,2,bayesian,1,2,1,0,0,0,0,2
20260810_165624,2,bayesian,1,2,1,0,0,0,0,2
20260810_165624,2,bayesian,1,3,1,1,0,1.435,1.435,3
20260810_165624,2,bayesian,1,3,1,1,1,0.387,0.387,1
20260810_165624,2,bayesian,1,3,1,1,0,0,0,3
20260810_165624,2,bayesian,1,3,1,1,0,0,0,3
20260810_165624,2,bayesian,1,3,1,0,0,0,0,2
20260810_165624,2,bayesian,1,3,1,0,0,0,0,2
20260810_165624,2,bayesian,1,4,1,1,0,1.435,1.435,3
20260810_165624,2,bayesian,1,4,1,1,1,0.387,0.387,1
20260810_165624,2,bayesian,1,4,1,1,0,0,0,3
20260810_165624,2,bayesian,1,4,1,1,0,0,0,3
20260810_165624,2,bayesian,1,4,1,0,0,0,0,2
20260810_165624,2,bayesian,1,4,1,0,0,0,0,2
20260810_165624,2,bayesian,1,5,1,1,0,1.435,1.435,3
20260810_165624,2,bayesian,1,5,1,1,1,0.387,0.387,1
20260810_165624,2,bayesian,1,5,1,1,0,0,0,3
20260810_165624,2,bayesian,1,5,1,1,0,0,0,3
20260810_165624,2,bayesian,1,5,1,0,0,0,0,2
20260810_165624,2,bayesian,1,5,1,0,0,0,0,2
20260810_165624,2,bayesian,1,9,2,1,0,1.456,1.456,3
20260810_165624,2,bayesian,1,9,2,1,1,0.786,0.786,1
20260810_165624,2,bayesian,1,9,2,1,0,3.041,3.041,0
20260810_165624,2,bayesian,1,9,2,1,0,0,0,3
20260810_165624,2,bayesian,1,9,2,0,0,0,0,2
20260810_165624,2,bayesian,1,9,2,0,0,0,0,2
20260810_165624,2,bayesian,1,11,2,1,0,1.428,1.428,3
20260810_165624,2,bayesian,1,11,2,1,1,0.762,0.762,1
20260810_165624,2,bayesian,1,11,2,1,0,0,0,3
20260810_165624,2,bayesian,1,11,2,1,0,0,0,10
20260810_165624,2,bayesian,1,11,2,0,0,0,0,2
20260810_165624,2,bayesian,1,11,2,0,0,0,0,2
20260810_165624,2,bayesian,1,11,2,0,0,0,0,10
20260810_165624,2,bayesian,1,12,2,1,0,1.423,1.423,3
20260810_165624,2,bayesian,1,12,2,1,1,0.762,0.762,1
20260810_165624,2,bayesian,1,12,2,1,0,0,0,3
20260810_165624,2,bayesian,1,12,2,1,0,0,0,10
20260810_165624,2,bayesian,1,12,2,0,0,0,0,2
20260810_165624,2,bayesian,1,12,2,0,0,0,0,2
20260810_165624,2,bayesian,1,12,2,0,0,0,0,10
20260810_165624,2,bayesian,1,16,3,1,0,1.454,1.454,3
20260810_165624,2,bayesian,1,16,3,1,1,1.168,1.168,1
20260810_165624,2,bayesian,1,16,3,1,0,0,0,3
20260810_165624,2,bayesian,1,16,3,1,0,0,0,10
20260810_165624,2,bayesian,1,16,3,0,0,0,0,2
20260810_165624,2,bayesian,1,16,3,0,0,0,0,2
20260810_165624,2,bayesian,1,16,3,0,0,0,0,10
20260810_165624,2,bayesian,1,17,3,1,1,1.185,1.185,1
20260810_165624,2,bayesian,1,17,3,1,0,0,0,3
20260810_165624,2,bayesian,1,17,3,1,0,0,0,10
20260810_165624,2,bayesian,1,17,3,0,0,0,0,2
20260810_165624,2,bayesian,1,17,3,0,0,0,0,2
20260810_165624,2,bayesian,1,17,3,0,0,0,0,10
20260810_165624,2,bayesian,1,17,3,0,0,0,0,1
20260810_165624,2,bayesian,1,18,3,1,1,1.17,1.17,1
20260810_165624,2,bayesian,1,18,3,1,0,0,0,3
20260810_165624,2,bayesian,1,18,3,1,0,0,0,10
20260810_165624,2,bayesian,1,18,3,0,0,0,0,2
20260810_165624,2,bayesian,1,18,3,0,0,0,0,2
20260810_165624,2,bayesian,1,18,3,0,0,0,0,10
20260810_165624,2,bayesian,1,18,3,0,0,0,0,1
20260810_165624,2,bayesian,1,23,4,1,1,1.577,1.577,1
20260810_165624,2,bayesian,1,23,4,1,0,0,0,3
20260810_165624,2,bayesian,1,23,4,1,0,0,0,10
20260810_165624,2,bayesian,1,23,4,0,0,0,0,2
20260810_165624,2,bayesian,1,23,4,0,0,0,0,10
20260810_165624,2,bayesian,1,23,4,0,0,0,0,1
20260810_165624,2,bayesian,1,24,4,1,1,1.564,1.564,1
20260810_165624,2,bayesian,1,24,4,1,0,0,0,3
20260810_165624,2,bayesian,1,24,4,1,0,0,0,10
20260810_165624,2,bayesian,1,24,4,0,0,0,0,2
20260810_165624,2,bayesian,1,24,4,0,0,0,0,10
20260810_165624,2,bayesian,1,24,4,0,0,0,0,0
