session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260810_191119,1,ICMCTS,0,2,1,1,1,0.387,0,7
20260810_191119,1,ICMCTS,0,2,1,1,1,0.387,0,8
20260810_191119,1,ICMCTS,0,2,1,1,0,2.592,0,5
20260810_191119,1,ICMCTS,0,2,1,1,0,0,0,5
20260810_191119,1,ICMCTS,0,2,1,0,0,0,0,8
20260810_191119,1,ICMCTS,0,2,1,0,0,0,0,10
20260810_191119,1,ICMCTS,0,3,1,1,1,0.395,0,7
20260810_191119,1,ICMCTS,0,3,1,1,1,0.395,0,8
20260810_191119,1,ICMCTS,0,3,1,1,0,0,0,5
20260810_191119,1,ICMCTS,0,3,1,0,0,0,0,8
20260810_191119,1,ICMCTS,0,3,1,0,0,0,0,10
20260810_191119,1,ICMCTS,0,4,1,1,1,0.403,0,7
20260810_191119,1,ICMCTS,0,4,1,1,1,0.403,0,8
20260810_191119,1,ICMCTS,0,4,1,1,0,0,0,5
20260810_191119,1,ICMCTS,0,4,1,0,0,0,0,8
20260810_191119,1,ICMCTS,0,4,1,0,0,0,0,10
20260810_191119,1,ICMCTS,0,9,2,1,1,0.803,0,7
20260810_191119,1,ICMCTS,0,9,2,1,0,0,0,5
20260810_191119,1,ICMCTS,0,9,2,0,1,0.803,0,8
20260810_191119,1,ICMCTS,0,9,2,0,0,0,0,8
20260810_191119,1,ICMCTS,0,9,2,0,0,0,0,10
20260810_191119,1,ICMCTS,0,10,2,1,1,0.802,0,7
20260810_191119,1,ICMCTS,0,10,2,1,0,0,0,5
20260810_191119,1,ICMCTS,0,10,2,0,1,0.802,0,8
20260810_191119,1,ICMCTS,0,10,2,0,0,0,0,8
20260810_191119,1,ICMCTS,0,10,2,0,0,0,0,10
20260810_191119,1,ICMCTS,0,11,2,1,1,0.802,0,7
20260810_191119,1,ICMCTS,0,11,2,1,0,0,0,5
20260810_191119,1,ICMCTS,0,11,2,0,1,0.802,0,8
20260810_191119,1,ICMCTS,0,11,2,0,0,0,0,8
20260810_191119,1,ICMCTS,0,11,2,0,0,0,0,10
20260810_191119,1,ICMCTS,0,12,2,1,1,0.802,0,7
20260810_191119,1,ICMCTS,0,12,2,1,0,0,0,5
20260810_191119,1,ICMCTS,0,12,2,0,1,0.802,0,8
20260810_191119,1,ICMCTS,0,12,2,0,0,0,0,8
20260810_191119,1,ICMCTS,0,12,2,0,0,0,0,10
20260810_191119,1,ICMCTS,0,15,3,1,1,1.228,0,7
20260810_191119,1,ICMCTS,0,15,3,1,0,2.665,0,10
20260810_191119,1,ICMCTS,0,15,3,0,1,1.228,0,8
20260810_191119,1,ICMCTS,0,15,3,0,0,0,0,8
20260810_191119,1,ICMCTS,0,15,3,0,0,0,0,10
20260810_191119,1,ICMCTS,0,16,3,1,1,1.21,0,7
20260810_191119,1,ICMCTS,0,16,3,1,0,2.604,0,10
20260810_191119,1,ICMCTS,0,16,3,0,1,1.21,0,8
20260810_191119,1,ICMCTS,0,16,3,0,0,0,0,8
20260810_191119,1,ICMCTS,0,16,3,0,0,0,0,10
20260810_191119,1,ICMCTS,0,17,3,1,1,1.21,0,7
20260810_191119,1,ICMCTS,0,17,3,1,0,2.604,0,10
20260810_191119,1,ICMCTS,0,17,3,0,1,1.21,0,8
20260810_191119,1,ICMCTS,0,17,3,0,0,0,0,8
20260810_191119,1,ICMCTS,0,17,3,0,0,0,0,10
20260810_191119,1,ICMCTS,0,18,3,1,1,1.21,0,7
20260810_191119,1,ICMCTS,0,18,3,1,0,2.604,0,10
20260810_191119,1,ICMCTS,0,18,3,0,1,1.21,0,8
20260810_191119,1,ICMCTS,0,18,3,0,0,0,0,8
20260810_191119,1,ICMCTS,0,18,3,0,0,0,0,10
20260810_191119,1,ICMCTS,0,23,4,1,1,1.59,0,7
20260810_191119,1,ICMCTS,0,23,4,0,0,2.57,0,10
20260810_191119,1,ICMCTS,0,23,4,0,1,1.59,0,8
