session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260810_192314,1,bayesian,1,2,1,1,0,1.402,1.402,3
20260810_192314,1,bayesian,1,2,1,1,1,0.378,0.378,9
20260810_192314,1,bayesian,1,2,1,1,0,0,0,4
20260810_192314,1,bayesian,1,2,1,1,0,0,0,5
20260810_192314,1,bayesian,1,2,1,0,0,0,0,10
20260810_192314,1,bayesian,1,2,1,0,0,0,0,4
20260810_192314,1,bayesian,1,3,1,1,0,1.429,1.429,3
20260810_192314,1,bayesian,1,3,1,1,1,0.384,0.384,9
20260810_192314,1,bayesian,1,3,1,1,0,0,0,4
20260810_192314,1,bayesian,1,3,1,1,0,0,0,5
20260810_192314,1,bayesian,1,3,1,0,0,0,0,10
20260810_192314,1,bayesian,1,3,1,0,0,0,0,10
20260810_192314,1,bayesian,1,4,1,1,0,1.402,1.402,3
20260810_192314,1,bayesian,1,4,1,1,1,0.372,0.372,9
20260810_192314,1,bayesian,1,4,1,1,0,0,0,4
20260810_192314,1,bayesian,1,4,1,1,0,0,0,5
20260810_192314,1,bayesian,1,4,1,0,0,0,0,10
20260810_192314,1,bayesian,1,4,1,0,0,0,0,10
20260810_192314,1,bayesian,1,9,2,1,0,1.344,1.344,3
20260810_192314,1,bayesian,1,9,2,1,1,0.731,0.731,9
20260810_192314,1,bayesian,1,9,2,1,0,0,0,4
20260810_192314,1,bayesian,1,9,2,1,0,0,0,5
20260810_192314,1,bayesian,1,9,2,0,0,0,0,10
20260810_192314,1,bayesian,1,11,2,1,0,1.311,1.311,3
20260810_192314,1,bayesian,1,11,2,1,0,0,0,4
20260810_192314,1,bayesian,1,11,2,1,0,0,0,5
20260810_192314,1,bayesian,1,11,2,0,1,0.719,0.719,9
20260810_192314,1,bayesian,1,12,2,1,0,1.276,1.276,3
20260810_192314,1,bayesian,1,12,2,1,0,0,0,4
20260810_192314,1,bayesian,1,12,2,1,0,0,0,5
20260810_192314,1,bayesian,1,12,2,0,1,0.706,0.706,9
20260810_192314,1,bayesian,1,17,3,1,0,1.261,1.261,3
20260810_192314,1,bayesian,1,17,3,1,0,0,0,4
20260810_192314,1,bayesian,1,17,3,1,0,0,0,5
20260810_192314,1,bayesian,1,17,3,0,1,1.049,1.049,9
20260810_192314,1,bayesian,1,19,3,1,0,0,0,4
20260810_192314,1,bayesian,1,19,3,1,0,0,0,5
20260810_192314,1,bayesian,1,19,3,0,0,1.245,1.245,3
20260810_192314,1,bayesian,1,20,3,1,0,0,0,4
20260810_192314,1,bayesian,1,20,3,1,0,0,0,5
20260810_192314,1,bayesian,1,20,3,0,0,1.245,1.245,3
20260810_192314,1,bayesian,1,21,3,1,0,0,0,4
20260810_192314,1,bayesian,1,21,3,1,0,0,0,5
20260810_192314,1,bayesian,1,21,3,0,0,1.263,1.263,3
20260810_192314,1,bayesian,1,22,3,1,0,0,0,4
20260810_192314,1,bayesian,1,22,3,1,0,0,0,5
20260810_192314,1,bayesian,1,22,3,0,0,1.263,1.263,3
20260810_192314,1,bayesian,1,23,3,1,0,0,0,4
20260810_192314,1,bayesian,1,23,3,1,0,0,0,5
20260810_192314,1,bayesian,1,26,4,1,0,2.543,2.543,-1
20260810_192314,1,bayesian,1,26,4,1,0,0,0,5
20260810_192314,1,bayesian,1,27,4,1,0,2.543,2.543,-1
20260810_192314,1,bayesian,1,27,4,1,0,0,0,5
20260810_192314,1,bayesian,1,28,4,1,0,2.556,2.556,-1
20260810_192314,1,bayesian,1,28,4,1,0,0,0,5
20260810_192314,1,bayesian,1,31,5,1,0,2.618,2.618,-1
20260810_192314,1,bayesian,1,31,5,1,0,2.405,2.405,10
20260810_192314,1,bayesian,1,32,5,1,0,2.674,2.674,-1
20260810_192314,1,bayesian,1,32,5,1,0,2.453,2.453,10
20260810_192314,1,bayesian,1,35,6,1,0,2.585,2.585,-1
20260810_192314,1,bayesian,1,35,6,1,0,1.347,1.347,6
20260810_192314,1,bayesian,1,37,6,1,0,2.657,2.657,-1
20260810_192314,1,bayesian,1,37,6,1,0,0,0,8
20260810_192314,1,bayesian,1,40,7,1,0,2.707,2.707,-1
20260810_192314,1,bayesian,1,40,7,1,0,0,0,8
20260810_192314,1,bayesian,1,41,7,1,0,2.707,2.707,-1
20260810_192314,1,bayesian,1,41,7,1,0,0,0,8
20260810_192314,2,bayesian,1,2,1,1,1,0.384,0.384,3
20260810_192314,2,bayesian,1,2,1,1,1,0.384,0.384,10
20260810_192314,2,bayesian,1,2,1,1,0,3.351,3.351,10
20260810_192314,2,bayesian,1,2,1,1,0,0,0,-1
20260810_192314,2,bayesian,1,2,1,0,0,0,0,7
20260810_192314,2,bayesian,1,2,1,0,0,0,0,3
20260810_192314,2,bayesian,1,3,1,1,1,0.391,0.391,3
20260810_192314,2,bayesian,1,3,1,1,1,0.391,0.391,10
20260810_192314,2,bayesian,1,3,1,1,0,3.395,3.395,10
20260810_192314,2,bayesian,1,3,1,1,0,0,0,-1
20260810_192314,2,bayesian,1,3,1,0,0,0,0,7
20260810_192314,2,bayesian,1,3,1,0,0,0,0,3
20260810_192314,2,bayesian,1,8,2,1,1,0.794,0.794,3
20260810_192314,2,bayesian,1,8,2,1,1,0.794,0.794,10
20260810_192314,2,bayesian,1,8,2,1,0,3.362,3.362,10
20260810_192314,2,bayesian,1,8,2,1,0,0,0,-1
20260810_192314,2,bayesian,1,8,2,0,0,0,0,7
20260810_192314,2,bayesian,1,8,2,0,0,0,0,3
20260810_192314,2,bayesian,1,9,2,1,1,0.807,0.807,3
20260810_192314,2,bayesian,1,9,2,1,1,0.807,0.807,10
20260810_192314,2,bayesian,1,9,2,1,0,3.382,3.382,10
20260810_192314,2,bayesian,1,9,2,1,0,0,0,-1
20260810_192314,2,bayesian,1,9,2,0,0,0,0,3
20260810_192314,2,bayesian,1,9,2,0,0,0,0,4
20260810_192314,2,bayesian,1,10,2,1,1,0.799,0.799,3
20260810_192314,2,bayesian,1,10,2,1,1,0.799,0.799,10
20260810_192314,2,bayesian,1,10,2,1,0,3.318,3.318,10
20260810_192314,2,bayesian,1,10,2,1,0,0,0,-1
20260810_192314,2,bayesian,1,10,2,0,0,0,0,3
20260810_192314,2,bayesian,1,10,2,0,0,0,0,4
20260810_192314,2,bayesian,1,11,2,1,1,0.799,0.799,3
20260810_192314,2,bayesian,1,11,2,1,1,0.799,0.799,10
20260810_192314,2,bayesian,1,11,2,1,0,3.318,3.318,10
20260810_192314,2,bayesian,1,11,2,1,0,0,0,-1
20260810_192314,2,bayesian,1,11,2,0,0,0,0,3
20260810_192314,2,bayesian,1,11,2,0,0,0,0,4
20260810_192314,2,bayesian,1,12,2,1,1,0.799,0.799,3
20260810_192314,2,bayesian,1,12,2,1,1,0.799,0.799,10
20260810_192314,2,bayesian,1,12,2,1,0,3.318,3.318,10
20260810_192314,2,bayesian,1,12,2,1,0,0,0,-1
20260810_192314,2,bayesian,1,12,2,0,0,0,0,3
20260810_192314,2,bayesian,1,12,2,0,0,0,0,4
20260810_192314,2,bayesian,1,13,2,1,1,0.806,0.806,3
20260810_192314,2,bayesian,1,13,2,1,1,0.806,0.806,10
20260810_192314,2,bayesian,1,13,2,1,0,0,0,-1
20260810_192314,2,bayesian,1,13,2,0,0,0,0,3
20260810_192314,2,bayesian,1,18,3,1,1,1.194,1.194,3
20260810_192314,2,bayesian,1,18,3,1,1,1.194,1.194,10
20260810_192314,2,bayesian,1,18,3,1,0,0,0,-1
20260810_192314,2,bayesian,1,18,3,0,0,0,0,3
