session_id,match_index,agent_label,bayesian_on,ply,ai_turn,is_opponent_slot,opp_knows,tilt_raw,tilt_eff,true_value
20260806_140545,1,bayesian,1,5,1,1,1,0.365,0.365,3
20260806_140545,1,bayesian,1,5,1,1,1,0.365,0.365,9
20260806_140545,1,bayesian,1,5,1,1,0,0,0,5
20260806_140545,1,bayesian,1,5,1,1,0,0,0,9
20260806_140545,1,bayesian,1,5,1,0,0,0,0,8
20260806_140545,1,bayesian,1,5,1,0,0,0,0,4
20260806_140545,1,bayesian,1,6,1,1,1,0.365,0.365,3
20260806_140545,1,bayesian,1,6,1,1,1,0.365,0.365,9
20260806_140545,1,bayesian,1,6,1,1,0,0,0,5
20260806_140545,1,bayesian,1,6,1,1,0,0,0,9
20260806_140545,1,bayesian,1,6,1,0,0,0,0,8
20260806_140545,1,bayesian,1,6,1,0,0,0,0,4
20260806_140545,1,bayesian,1,9,2,1,1,0.735,0.735,3
20260806_140545,1,bayesian,1,9,2,1,0,1.535,1.535,1
20260806_140545,1,bayesian,1,9,2,1,0,0,0,5
20260806_140545,1,bayesian,1,9,2,1,0,0,0,9
20260806_140545,1,bayesian,1,9,2,0,0,0,0,8
20260806_140545,1,bayesian,1,9,2,0,0,0,0,4
20260806_140545,1,bayesian,1,10,2,1,1,0.733,0.733,3
20260806_140545,1,bayesian,1,10,2,1,0,1.522,1.522,1
20260806_140545,1,bayesian,1,10,2,1,0,0,0,5
20260806_140545,1,bayesian,1,10,2,0,0,0,0,8
20260806_140545,1,bayesian,1,10,2,0,0,0,0,4
20260806_140545,1,bayesian,1,11,2,1,1,0.733,0.733,3
20260806_140545,1,bayesian,1,11,2,1,0,1.522,1.522,1
20260806_140545,1,bayesian,1,11,2,1,0,0,0,5
20260806_140545,1,bayesian,1,11,2,0,0,0,0,8
20260806_140545,1,bayesian,1,11,2,0,0,0,0,4
20260806_140545,1,bayesian,1,12,2,1,1,0.724,0.724,3
20260806_140545,1,bayesian,1,12,2,1,0,1.516,1.516,1
20260806_140545,1,bayesian,1,12,2,1,0,0,0,5
20260806_140545,1,bayesian,1,12,2,0,0,0,0,8
20260806_140545,1,bayesian,1,12,2,0,0,0,0,4
20260806_140545,1,bayesian,1,17,3,1,1,1.076,1.076,3
20260806_140545,1,bayesian,1,17,3,1,0,1.484,1.484,1
20260806_140545,1,bayesian,1,17,3,1,0,0,0,5
20260806_140545,1,bayesian,1,17,3,0,0,0,0,4
20260806_140545,1,bayesian,1,18,3,1,1,1.099,1.099,3
20260806_140545,1,bayesian,1,18,3,1,0,1.517,1.517,1
20260806_140545,1,bayesian,1,18,3,1,0,0,0,5
20260806_140545,1,bayesian,1,18,3,0,0,0,0,4
20260806_140545,1,bayesian,1,21,4,1,1,1.734,1.734,3
20260806_140545,1,bayesian,1,21,4,1,0,1.772,1.772,1
20260806_140545,1,bayesian,1,21,4,1,0,0.248,0.248,5
20260806_140545,1,bayesian,1,21,4,0,0,0,0,4
20260806_140545,1,bayesian,1,22,4,1,1,1.774,1.774,3
20260806_140545,1,bayesian,1,22,4,1,0,1.816,1.816,1
20260806_140545,1,bayesian,1,22,4,0,0,0,0,4
20260806_140545,1,bayesian,1,23,4,1,1,1.796,1.796,3
20260806_140545,1,bayesian,1,23,4,1,0,1.843,1.843,1
20260806_140545,1,bayesian,1,23,4,0,0,0,0,4
20260806_140545,1,bayesian,1,27,5,1,1,2.895,2.895,3
20260806_140545,1,bayesian,1,27,5,0,0,0,0,4
20260806_140545,1,bayesian,1,28,5,0,0,0,0,4
20260806_140545,1,bayesian,1,29,5,0,0,0,0,4
20260806_140545,1,bayesian,1,30,5,0,0,0,0,4
20260806_140545,1,bayesian,1,31,5,0,0,0,0,4
20260806_140545,1,bayesian,1,34,6,0,0,0,0,4
20260806_140545,1,bayesian,1,35,6,0,0,0,0,4
20260806_140545,1,bayesian,1,37,7,0,0,0,0,4
20260806_140545,1,bayesian,1,38,7,0,0,0,0,4
20260806_140545,1,bayesian,1,39,7,0,0,0,0,4
20260806_140545,1,bayesian,1,40,7,0,0,0,0,4
20260806_140545,2,bayesian,1,2,1,1,1,1.153,1.153,1
20260806_140545,2,bayesian,1,2,1,1,1,1.153,1.153,5
20260806_140545,2,bayesian,1,2,1,1,0,0.763,0.763,10
20260806_140545,2,bayesian,1,2,1,1,0,0.763,0.763,7
20260806_140545,2,bayesian,1,2,1,0,0,0,0,8
20260806_140545,2,bayesian,1,2,1,0,0,0,0,1
20260806_140545,2,bayesian,1,4,1,1,1,1.157,1.157,1
20260806_140545,2,bayesian,1,4,1,1,1,1.157,1.157,5
20260806_140545,2,bayesian,1,4,1,1,0,0.767,0.767,10
20260806_140545,2,bayesian,1,4,1,1,0,0.767,0.767,10
20260806_140545,2,bayesian,1,4,1,0,0,0,0,8
20260806_140545,2,bayesian,1,4,1,0,0,0,0,1
20260806_140545,2,bayesian,1,9,2,1,1,1.537,1.537,1
20260806_140545,2,bayesian,1,9,2,1,1,1.537,1.537,5
20260806_140545,2,bayesian,1,9,2,1,0,0.767,0.767,10
20260806_140545,2,bayesian,1,9,2,1,0,0.767,0.767,10
20260806_140545,2,bayesian,1,9,2,0,0,0,0,8
20260806_140545,2,bayesian,1,9,2,0,0,0,0,1
20260806_140545,2,bayesian,1,10,2,1,1,1.569,1.569,1
20260806_140545,2,bayesian,1,10,2,1,1,1.569,1.569,5
20260806_140545,2,bayesian,1,10,2,1,0,0.782,0.782,10
20260806_140545,2,bayesian,1,10,2,1,0,0.782,0.782,10
20260806_140545,2,bayesian,1,10,2,0,0,0,0,8
20260806_140545,2,bayesian,1,10,2,0,0,0,0,1
20260806_140545,2,bayesian,1,13,3,1,0,3.986,3.986,3
20260806_140545,2,bayesian,1,13,3,1,1,1.943,1.943,5
20260806_140545,2,bayesian,1,13,3,1,0,0.771,0.771,10
20260806_140545,2,bayesian,1,13,3,1,0,0.771,0.771,10
20260806_140545,2,bayesian,1,13,3,0,0,0,0,8
20260806_140545,2,bayesian,1,13,3,0,0,0,0,1
20260806_140545,2,bayesian,1,15,3,1,0,4.036,4.036,3
20260806_140545,2,bayesian,1,15,3,1,0,0.759,0.759,10
20260806_140545,2,bayesian,1,15,3,1,0,0.759,0.759,10
20260806_140545,2,bayesian,1,15,3,0,0,0,0,8
20260806_140545,2,bayesian,1,15,3,0,1,1.15,1.15,5
20260806_140545,2,bayesian,1,16,3,1,0,3.961,3.961,3
20260806_140545,2,bayesian,1,16,3,1,0,0.751,0.751,10
20260806_140545,2,bayesian,1,16,3,1,0,0.751,0.751,10
20260806_140545,2,bayesian,1,16,3,0,0,0,0,8
20260806_140545,2,bayesian,1,16,3,0,1,1.137,1.137,5
20260806_140545,2,bayesian,1,17,3,1,0,3.961,3.961,3
20260806_140545,2,bayesian,1,17,3,1,0,0.751,0.751,10
20260806_140545,2,bayesian,1,17,3,1,0,0.751,0.751,10
20260806_140545,2,bayesian,1,17,3,0,0,0,0,8
20260806_140545,2,bayesian,1,17,3,0,1,1.137,1.137,5
20260806_140545,2,bayesian,1,18,3,1,0,3.961,3.961,3
20260806_140545,2,bayesian,1,18,3,1,0,0.751,0.751,10
20260806_140545,2,bayesian,1,18,3,1,0,0.751,0.751,10
20260806_140545,2,bayesian,1,18,3,0,0,0,0,8
20260806_140545,2,bayesian,1,18,3,0,1,1.137,1.137,5
20260806_140545,2,bayesian,1,21,4,1,0,0.742,0.742,8
20260806_140545,2,bayesian,1,21,4,1,0,0.742,0.742,10
20260806_140545,2,bayesian,1,21,4,1,0,2.054,2.054,10
20260806_140545,2,bayesian,1,21,4,0,0,3.411,3.411,3
20260806_140545,2,bayesian,1,21,4,0,1,1.501,1.501,5
20260806_140545,3,bayesian,1,2,1,1,1,0.393,0.393,5
20260806_140545,3,bayesian,1,2,1,1,1,0.393,0.393,8
20260806_140545,3,bayesian,1,2,1,1,0,2.383,2.383,1
20260806_140545,3,bayesian,1,2,1,1,0,0,0,9
20260806_140545,3,bayesian,1,2,1,0,0,0,0,10
20260806_140545,3,bayesian,1,2,1,0,0,0,0,4
20260806_140545,3,bayesian,1,3,1,1,1,0.393,0.393,5
20260806_140545,3,bayesian,1,3,1,1,1,0.393,0.393,8
20260806_140545,3,bayesian,1,3,1,1,0,2.383,2.383,1
20260806_140545,3,bayesian,1,3,1,1,0,0,0,9
20260806_140545,3,bayesian,1,3,1,0,0,0,0,10
20260806_140545,3,bayesian,1,3,1,0,0,0,0,4
20260806_140545,3,bayesian,1,4,1,1,1,0.389,0.389,5
20260806_140545,3,bayesian,1,4,1,1,1,0.389,0.389,8
20260806_140545,3,bayesian,1,4,1,1,0,2.336,2.336,1
20260806_140545,3,bayesian,1,4,1,1,0,0,0,9
20260806_140545,3,bayesian,1,4,1,0,0,0,0,10
20260806_140545,3,bayesian,1,4,1,0,0,0,0,4
20260806_140545,3,bayesian,1,5,1,1,1,0.389,0.389,5
20260806_140545,3,bayesian,1,5,1,1,1,0.389,0.389,8
20260806_140545,3,bayesian,1,5,1,1,0,2.336,2.336,1
20260806_140545,3,bayesian,1,5,1,1,0,0,0,9
20260806_140545,3,bayesian,1,5,1,0,0,0,0,10
20260806_140545,3,bayesian,1,5,1,0,0,0,0,4
20260806_140545,3,bayesian,1,6,1,1,1,0.389,0.389,5
20260806_140545,3,bayesian,1,6,1,1,1,0.389,0.389,8
20260806_140545,3,bayesian,1,6,1,1,0,2.336,2.336,1
20260806_140545,3,bayesian,1,6,1,1,0,0,0,9
